T1,T2,T3,T4
99.751,1.1754939999999999e-38,964.6,8.0
99.0176,1.1754939999999999e-38,964.6,8.0
99.4294,1.1754939999999999e-38,964.6,8.0
99.8943,1.1754939999999999e-38,964.6,8.0
100.7635,1.1754939999999999e-38,964.6,8.0
100.0188,1.1754939999999999e-38,964.6,8.0
100.4204,1.1754939999999999e-38,964.6,8.0
98.8714,1.1754939999999999e-38,964.6,8.0
99.40511,1.1754939999999999e-38,964.6,8.0
96.9098,1.1754939999999999e-38,964.6,8.0
96.1551,1.1754939999999999e-38,964.5,10.7
96.0185,1.1754939999999999e-38,964.5,10.7
94.5419,1.1754939999999999e-38,964.5,10.7
93.9645,1.1754939999999999e-38,964.5,10.7
92.6608,1.1754939999999999e-38,964.5,10.7
93.04881,1.1754939999999999e-38,964.5,10.7
94.9258,1.1754939999999999e-38,964.5,10.7
95.1751,1.1754939999999999e-38,964.5,10.7
94.3825,1.1754939999999999e-38,964.5,10.7
94.59,1.1754939999999999e-38,964.5,10.7
94.6152,55.0,964.4,12.0
96.7706,55.0,964.4,12.0
97.1088,55.0,964.4,12.0
97.127,55.0,964.4,12.0
97.843,55.0,964.4,12.0
96.7942,55.0,964.4,12.0
97.1546,55.0,964.4,12.0
96.9122,55.0,964.4,12.0
97.2831,55.0,964.4,12.0
94.165,55.0,964.4,12.0
95.6774,55.0,964.5,12.0
96.5949,55.0,964.5,12.0
96.6933,55.0,964.5,12.0
97.1772,55.0,964.5,12.0
98.3589,55.0,964.5,12.0
98.2695,55.0,964.5,12.0
99.1609,55.0,964.5,12.0
98.177,55.0,964.5,12.0
99.6317,55.0,964.5,12.0
99.79649,55.0,964.5,12.0
99.0382,69.0,964.5,9.9
98.4705,69.0,964.5,9.9
96.7859,69.0,964.5,9.9
97.6338,69.0,964.5,9.9
98.6769,69.0,964.5,9.9
98.206,69.0,964.5,9.9
97.682,69.0,964.5,9.9
99.1214,69.0,964.5,9.9
99.9958,69.0,964.5,9.9
99.7444,69.0,964.5,9.9
100.0829,74.0,964.6,8.8
99.7789,74.0,964.6,8.8
101.2246,74.0,964.6,8.8
101.6928,74.0,964.6,8.8
102.2628,74.0,964.6,8.8
102.1397,74.0,964.6,8.8
105.0991,74.0,964.6,8.8
104.2158,74.0,964.6,8.8
103.3732,74.0,964.6,8.8
103.0429,74.0,964.6,8.8
102.171,73.0,964.4,9.0
101.5909,73.0,964.4,9.0
101.7735,73.0,964.4,9.0
102.3782,73.0,964.4,9.0
102.2398,73.0,964.4,9.0
102.459,73.0,964.4,9.0
103.3932,73.0,964.4,9.0
102.5748,73.0,964.4,9.0
101.4158,73.0,964.4,9.0
102.6698,73.0,964.4,9.0
100.8737,71.0,964.5,9.8
101.2878,71.0,964.5,9.8
100.1555,71.0,964.5,9.8
99.9194,71.0,964.5,9.8
100.2864,71.0,964.5,9.8
101.4287,71.0,964.5,9.8
102.7884,71.0,964.5,9.8
102.9283,71.0,964.5,9.8
101.8251,71.0,964.5,9.8
103.4551,71.0,964.5,9.8
103.086,71.0,964.4,10.0
103.0814,71.0,964.4,10.0
101.9207,71.0,964.4,10.0
102.0589,71.0,964.4,10.0
101.7008,71.0,964.4,10.0
99.29739,71.0,964.4,10.0
100.6747,71.0,964.4,10.0
102.2528,71.0,964.4,10.0
103.3799,71.0,964.4,10.0
104.7781,71.0,964.4,10.0
106.0391,71.0,964.4,9.3
106.2512,71.0,964.4,9.3
102.7945,71.0,964.4,9.3
101.4246,71.0,964.4,9.3
101.6446,71.0,964.4,9.3
104.4094,71.0,964.4,9.3
103.2789,71.0,964.4,9.3
103.6301,71.0,964.4,9.3
102.8865,71.0,964.4,9.3
102.5995,71.0,964.4,9.3
102.04,72.0,964.3,9.8
102.6143,72.0,964.3,9.8
102.1956,72.0,964.3,9.8
103.4652,72.0,964.3,9.8
103.2376,72.0,964.3,9.8
101.3364,72.0,964.3,9.8
100.1144,72.0,964.3,9.8
99.5267,72.0,964.3,9.8
100.6365,72.0,964.3,9.8
103.4768,72.0,964.3,9.8
101.8586,70.0,964.3,9.9
103.4907,70.0,964.3,9.9
102.4534,70.0,964.3,9.9
101.0666,70.0,964.3,9.9
99.7956,70.0,964.3,9.9
99.11839,70.0,964.3,9.9
100.4529,70.0,964.3,9.9
100.0826,70.0,964.3,9.9
98.2132,70.0,964.3,9.9
98.48579,70.0,964.3,9.9
99.8139,68.0,964.4,10.2
99.0697,68.0,964.4,10.2
98.3785,68.0,964.4,10.2
96.851,68.0,964.4,10.2
96.6552,68.0,964.4,10.2
96.9603,68.0,964.4,10.2
97.5449,68.0,964.4,10.2
98.47279,68.0,964.4,10.2
97.2894,68.0,964.4,10.2
96.5704,68.0,964.4,10.2
96.962,69.0,964.5,9.7
98.0895,69.0,964.5,9.7
98.655,69.0,964.5,9.7
98.25249,69.0,964.5,9.7
100.5106,69.0,964.5,9.7
100.6772,69.0,964.5,9.7
99.8922,69.0,964.5,9.7
99.6288,69.0,964.5,9.7
98.8687,69.0,964.5,9.7
99.9603,69.0,964.5,9.7
101.9205,69.0,964.5,10.1
101.7149,69.0,964.5,10.1
101.0363,69.0,964.5,10.1
102.1334,69.0,964.5,10.1
101.717,69.0,964.5,10.1
101.072,69.0,964.5,10.1
100.7221,69.0,964.5,10.1
100.9387,69.0,964.5,10.1
102.0883,69.0,964.5,10.1
103.5868,69.0,964.5,10.1
101.1982,76.0,964.7,8.3
99.5671,76.0,964.7,8.3
100.8697,76.0,964.7,8.3
100.51,76.0,964.7,8.3
102.1079,76.0,964.7,8.3
102.2065,76.0,964.7,8.3
102.0056,76.0,964.7,8.3
102.9082,76.0,964.7,8.3
100.7745,76.0,964.7,8.3
100.3385,76.0,964.7,8.3
101.9038,81.0,964.7,8.1
102.2535,81.0,964.7,8.1
101.7041,81.0,964.7,8.1
101.724,81.0,964.7,8.1
103.1644,81.0,964.7,8.1
103.018,81.0,964.7,8.1
104.9905,81.0,964.7,8.1
102.9877,81.0,964.7,8.1
102.4852,81.0,964.7,8.1
102.9647,81.0,964.7,8.1
101.3166,82.0,964.6,7.8
101.0263,82.0,964.6,7.8
99.814,82.0,964.6,7.8
99.7354,82.0,964.6,7.8
99.6029,82.0,964.6,7.8
101.9508,82.0,964.6,7.8
102.7843,82.0,964.6,7.8
100.3245,82.0,964.6,7.8
101.2065,82.0,964.6,7.8
101.8474,82.0,964.6,7.8
102.5612,80.0,964.4,8.0
101.3493,80.0,964.4,8.0
101.3806,80.0,964.4,8.0
102.8677,80.0,964.4,8.0
104.3481,80.0,964.4,8.0
102.1195,80.0,964.4,8.0
101.5088,80.0,964.4,8.0
102.2997,80.0,964.4,8.0
101.958,80.0,964.4,8.0
102.158,80.0,964.4,8.0
100.3491,81.0,964.3,8.5
100.058,81.0,964.3,8.5
99.3208,81.0,964.3,8.5
99.5012,81.0,964.3,8.5
99.6234,81.0,964.3,8.5
98.17361,81.0,964.3,8.5
100.698,81.0,964.3,8.5
99.6569,81.0,964.3,8.5
99.1972,81.0,964.3,8.5
100.2334,81.0,964.3,8.5
100.3477,80.0,964.4,8.4
99.7228,80.0,964.4,8.4
99.0172,80.0,964.4,8.4
99.2368,80.0,964.4,8.4
101.5849,80.0,964.4,8.4
99.9364,80.0,964.4,8.4
100.5406,80.0,964.4,8.4
101.6183,80.0,964.4,8.4
99.6711,80.0,964.4,8.4
101.2252,80.0,964.4,8.4
101.6557,81.0,964.4,8.4
101.1055,81.0,964.4,8.4
100.5319,81.0,964.4,8.4
100.7173,81.0,964.4,8.4
99.6177,81.0,964.4,8.4
98.912,81.0,964.4,8.4
100.9563,81.0,964.4,8.4
99.09869,81.0,964.4,8.4
99.05099,81.0,964.4,8.4
100.117,81.0,964.4,8.4
99.3174,80.0,964.3,8.8
98.7403,80.0,964.3,8.8
98.5446,80.0,964.3,8.8
97.8922,80.0,964.3,8.8
98.4974,80.0,964.3,8.8
97.97971,80.0,964.3,8.8
98.6469,80.0,964.3,8.8
100.9121,80.0,964.3,8.8
99.2308,80.0,964.3,8.8
100.2119,80.0,964.3,8.8
102.1718,80.0,964.3,8.8
103.3854,80.0,964.3,8.8
102.4835,80.0,964.3,8.8
104.09,80.0,964.3,8.8
104.6785,80.0,964.3,8.8
105.4746,80.0,964.3,8.8
104.8084,80.0,964.3,8.8
104.0483,80.0,964.3,8.8
102.6039,80.0,964.3,8.8
100.2537,80.0,964.3,8.8
101.9736,78.0,964.2,8.9
102.2431,78.0,964.2,8.9
102.6748,78.0,964.2,8.9
103.9246,78.0,964.2,8.9
103.3222,78.0,964.2,8.9
103.4082,78.0,964.2,8.9
103.7105,78.0,964.2,8.9
100.7967,78.0,964.2,8.9
98.9599,78.0,964.2,8.9
98.86501,78.0,964.2,8.9
99.4813,77.0,964.1,9.2
101.3749,77.0,964.1,9.2
102.9128,77.0,964.1,9.2
103.5556,77.0,964.1,9.2
102.4515,77.0,964.1,9.2
100.9714,77.0,964.1,9.2
100.7879,77.0,964.1,9.2
100.646,77.0,964.1,9.2
100.3677,77.0,964.1,9.2
101.5995,77.0,964.1,9.2
100.9385,76.0,964.1,9.6
101.5478,76.0,964.1,9.6
100.5121,76.0,964.1,9.6
101.7586,76.0,964.1,9.6
102.0152,76.0,964.1,9.6
99.9993,76.0,964.1,9.6
101.0507,76.0,964.1,9.6
101.6973,76.0,964.1,9.6
102.1965,76.0,964.1,9.6
101.8298,76.0,964.1,9.6
101.1014,73.0,964.2,9.7
100.094,73.0,964.2,9.7
98.808,73.0,964.2,9.7
99.6808,73.0,964.2,9.7
99.1076,73.0,964.2,9.7
97.9876,73.0,964.2,9.7
99.037,73.0,964.2,9.7
97.2785,73.0,964.2,9.7
98.3242,73.0,964.2,9.7
98.7701,73.0,964.2,9.7
98.0064,69.0,964.4,10.0
97.9903,69.0,964.4,10.0
96.8407,69.0,964.4,10.0
97.2313,69.0,964.4,10.0
97.0917,69.0,964.4,10.0
96.8949,69.0,964.4,10.0
96.1107,69.0,964.4,10.0
96.4903,69.0,964.4,10.0
96.7506,69.0,964.4,10.0
95.4268,69.0,964.4,10.0
95.35519,69.0,964.5,10.0
96.7181,69.0,964.5,10.0
98.4959,69.0,964.5,10.0
97.4271,69.0,964.5,10.0
96.4808,69.0,964.5,10.0
95.7653,69.0,964.5,10.0
95.2442,69.0,964.5,10.0
93.97179,69.0,964.5,10.0
95.28461,69.0,964.5,10.0
95.1346,69.0,964.5,10.0
94.3582,70.0,964.5,9.5
97.97939,70.0,964.5,9.5
99.5015,70.0,964.5,9.5
98.6736,70.0,964.5,9.5
100.7333,70.0,964.5,9.5
100.2048,70.0,964.5,9.5
99.2674,70.0,964.5,9.5
99.6307,70.0,964.5,9.5
99.5916,70.0,964.5,9.5
99.2249,70.0,964.5,9.5
99.4365,72.0,964.6,9.4
99.0426,72.0,964.6,9.4
98.012,72.0,964.6,9.4
98.8018,72.0,964.6,9.4
98.2547,72.0,964.6,9.4
97.2236,72.0,964.6,9.4
96.9484,72.0,964.6,9.4
99.0589,72.0,964.6,9.4
98.1758,72.0,964.6,9.4
99.664,72.0,964.6,9.4
100.1945,73.0,964.6,9.2
99.43501,73.0,964.6,9.2
98.8476,73.0,964.6,9.2
100.1339,73.0,964.6,9.2
100.79,73.0,964.6,9.2
101.5132,73.0,964.6,9.2
102.3209,73.0,964.6,9.2
101.3801,73.0,964.6,9.2
100.7957,73.0,964.6,9.2
102.9737,73.0,964.6,9.2
101.2634,75.0,964.7,9.1
101.0731,75.0,964.7,9.1
103.2334,75.0,964.7,9.1
102.7187,75.0,964.7,9.1
101.1366,75.0,964.7,9.1
102.268,75.0,964.7,9.1
101.8727,75.0,964.7,9.1
100.1249,75.0,964.7,9.1
99.2647,75.0,964.7,9.1
98.3843,75.0,964.7,9.1
98.3896,76.0,964.7,9.2
98.6775,76.0,964.7,9.2
99.697,76.0,964.7,9.2
100.3916,76.0,964.7,9.2
100.1336,76.0,964.7,9.2
101.7569,76.0,964.7,9.2
100.516,76.0,964.7,9.2
100.4606,76.0,964.7,9.2
100.0985,76.0,964.7,9.2
98.9619,76.0,964.7,9.2
98.2696,79.0,964.8,8.9
100.2868,79.0,964.8,8.9
99.8101,79.0,964.8,8.9
100.5352,79.0,964.8,8.9
101.1308,79.0,964.8,8.9
98.826,79.0,964.8,8.9
98.5937,79.0,964.8,8.9
100.906,79.0,964.8,8.9
100.9439,79.0,964.8,8.9
99.6744,79.0,964.8,8.9
97.0108,82.0,964.9,8.7
96.2879,82.0,964.9,8.7
98.7165,82.0,964.9,8.7
98.4344,82.0,964.9,8.7
97.2801,82.0,964.9,8.7
98.2916,82.0,964.9,8.7
100.3072,82.0,964.9,8.7
100.8223,82.0,964.9,8.7
99.9673,82.0,964.9,8.7
98.6431,82.0,964.9,8.7
99.4554,83.0,965.0,8.7
98.6994,83.0,965.0,8.7
97.9431,83.0,965.0,8.7
98.3972,83.0,965.0,8.7
98.3777,83.0,965.0,8.7
98.9115,83.0,965.0,8.7
98.9968,83.0,965.0,8.7
98.65649,83.0,965.0,8.7
98.8595,83.0,965.0,8.7
98.1153,83.0,965.0,8.7
98.7579,84.0,965.0,8.5
98.1322,84.0,965.0,8.5
98.7739,84.0,965.0,8.5
99.521,84.0,965.0,8.5
99.8703,84.0,965.0,8.5
100.0356,84.0,965.0,8.5
101.0078,84.0,965.0,8.5
101.5094,84.0,965.0,8.5
100.3544,84.0,965.0,8.5
101.92,84.0,965.0,8.5
100.234,86.0,965.0,8.3
100.0404,86.0,965.0,8.3
100.4578,86.0,965.0,8.3
100.4587,86.0,965.0,8.3
101.4307,86.0,965.0,8.3
102.412,86.0,965.0,8.3
102.8028,86.0,965.0,8.3
103.3193,86.0,965.0,8.3
100.9068,86.0,965.0,8.3
102.2507,86.0,965.0,8.3
103.2805,87.0,965.0,8.2
100.5751,87.0,965.0,8.2
101.8731,87.0,965.0,8.2
105.0115,87.0,965.0,8.2
105.1666,87.0,965.0,8.2
101.681,87.0,965.0,8.2
101.6548,87.0,965.0,8.2
100.6415,87.0,965.0,8.2
100.1285,87.0,965.0,8.2
98.9353,87.0,965.0,8.2
99.2187,88.0,965.1,8.2
98.211,88.0,965.1,8.2
97.18819,88.0,965.1,8.2
96.8653,88.0,965.1,8.2
98.4697,88.0,965.1,8.2
100.2313,88.0,965.1,8.2
99.1567,88.0,965.1,8.2
100.0832,88.0,965.1,8.2
101.4867,88.0,965.1,8.2
101.6544,88.0,965.1,8.2
102.7898,88.0,965.1,8.2
101.9098,88.0,965.1,8.2
98.403,88.0,965.1,8.2
98.41071,88.0,965.1,8.2
99.2274,88.0,965.1,8.2
98.8258,88.0,965.1,8.2
98.58659,88.0,965.1,8.2
97.7533,88.0,965.1,8.2
98.11131,88.0,965.1,8.2
99.615,88.0,965.1,8.2
99.9968,89.0,965.1,8.1
99.1965,89.0,965.1,8.1
97.2593,89.0,965.1,8.1
96.0249,89.0,965.1,8.1
96.9537,89.0,965.1,8.1
96.27299,89.0,965.1,8.1
96.0624,89.0,965.1,8.1
98.8927,89.0,965.1,8.1
99.952,89.0,965.1,8.1
98.2561,89.0,965.1,8.1
98.8414,89.0,965.1,8.0
99.0108,89.0,965.1,8.0
100.5918,89.0,965.1,8.0
98.8019,89.0,965.1,8.0
97.5724,89.0,965.1,8.0
98.7574,89.0,965.1,8.0
98.0947,89.0,965.1,8.0
100.6588,89.0,965.1,8.0
100.5634,89.0,965.1,8.0
99.4225,89.0,965.1,8.0
99.1993,90.0,965.2,7.7
97.4818,90.0,965.2,7.7
96.4907,90.0,965.2,7.7
96.55331,90.0,965.2,7.7
98.2326,90.0,965.2,7.7
98.0095,90.0,965.2,7.7
97.4182,90.0,965.2,7.7
96.1097,90.0,965.2,7.7
96.41441,90.0,965.2,7.7
95.8003,90.0,965.2,7.7
95.74969,91.0,965.3,7.4
95.4879,91.0,965.3,7.4
95.0629,91.0,965.3,7.4
97.7868,91.0,965.3,7.4
99.5518,91.0,965.3,7.4
98.5881,91.0,965.3,7.4
98.1422,91.0,965.3,7.4
100.0425,91.0,965.3,7.4
100.5245,91.0,965.3,7.4
100.2908,91.0,965.3,7.4
100.3987,92.0,965.3,7.2
100.8697,92.0,965.3,7.2
103.1663,92.0,965.3,7.2
101.8647,92.0,965.3,7.2
102.4067,92.0,965.3,7.2
102.422,92.0,965.3,7.2
100.1483,92.0,965.3,7.2
101.2163,92.0,965.3,7.2
99.5847,92.0,965.3,7.2
98.2359,92.0,965.3,7.2
99.9422,92.0,965.4,7.2
102.1254,92.0,965.4,7.2
103.0868,92.0,965.4,7.2
103.5352,92.0,965.4,7.2
103.9252,92.0,965.4,7.2
103.2186,92.0,965.4,7.2
104.3198,92.0,965.4,7.2
102.3302,92.0,965.4,7.2
99.5475,92.0,965.4,7.2
98.6213,92.0,965.4,7.2
98.6851,93.0,965.4,7.3
98.2327,93.0,965.4,7.3
97.8302,93.0,965.4,7.3
98.3215,93.0,965.4,7.3
99.9349,93.0,965.4,7.3
99.3848,93.0,965.4,7.3
99.2566,93.0,965.4,7.3
97.5111,93.0,965.4,7.3
96.7513,93.0,965.4,7.3
97.05,93.0,965.4,7.3
98.3693,93.0,965.3,7.3
97.5209,93.0,965.3,7.3
98.9275,93.0,965.3,7.3
97.7126,93.0,965.3,7.3
97.3204,93.0,965.3,7.3
97.3656,93.0,965.3,7.3
98.09541,93.0,965.3,7.3
97.9183,93.0,965.3,7.3
96.9904,93.0,965.3,7.3
96.3861,93.0,965.3,7.3
96.1656,93.0,965.3,7.3
96.5708,93.0,965.3,7.3
98.1843,93.0,965.3,7.3
99.4691,93.0,965.3,7.3
99.4542,93.0,965.3,7.3
98.669,93.0,965.3,7.3
99.6879,93.0,965.3,7.3
99.9909,93.0,965.3,7.3
98.4972,93.0,965.3,7.3
99.6079,93.0,965.3,7.3
100.366,93.0,965.2,7.2
100.3816,93.0,965.2,7.2
99.7472,93.0,965.2,7.2
99.6348,93.0,965.2,7.2
100.5294,93.0,965.2,7.2
99.5016,93.0,965.2,7.2
99.7971,93.0,965.2,7.2
101.0907,93.0,965.2,7.2
99.9543,93.0,965.2,7.2
99.7289,93.0,965.2,7.2
100.9662,93.0,965.2,7.1
100.385,93.0,965.2,7.1
99.4612,93.0,965.2,7.1
98.9191,93.0,965.2,7.1
98.167,93.0,965.2,7.1
100.235,93.0,965.2,7.1
100.4452,93.0,965.2,7.1
98.9984,93.0,965.2,7.1
98.7489,93.0,965.2,7.1
99.172,93.0,965.2,7.1
97.68591,94.0,965.3,7.2
98.8339,94.0,965.3,7.2
96.9452,94.0,965.3,7.2
97.9073,94.0,965.3,7.2
97.7686,94.0,965.3,7.2
97.56969,94.0,965.3,7.2
99.0655,94.0,965.3,7.2
99.851,94.0,965.3,7.2
97.7767,94.0,965.3,7.2
97.6992,94.0,965.3,7.2
97.8252,94.0,965.3,7.2
98.6588,94.0,965.3,7.2
100.5077,94.0,965.3,7.2
101.1942,94.0,965.3,7.2
99.8778,94.0,965.3,7.2
99.3193,94.0,965.3,7.2
100.3263,94.0,965.3,7.2
100.6868,94.0,965.3,7.2
100.2603,94.0,965.3,7.2
99.1687,94.0,965.3,7.2
97.746,94.0,965.2,7.2
97.7353,94.0,965.2,7.2
99.24619,94.0,965.2,7.2
98.55441,94.0,965.2,7.2
98.3605,94.0,965.2,7.2
98.39709,94.0,965.2,7.2
99.8615,94.0,965.2,7.2
98.5546,94.0,965.2,7.2
98.2333,94.0,965.2,7.2
100.9801,94.0,965.2,7.2
101.4934,94.0,965.3,7.0
100.7272,94.0,965.3,7.0
100.3601,94.0,965.3,7.0
102.1318,94.0,965.3,7.0
100.4296,94.0,965.3,7.0
99.0958,94.0,965.3,7.0
98.6721,94.0,965.3,7.0
100.3662,94.0,965.3,7.0
100.1285,94.0,965.3,7.0
101.0312,94.0,965.3,7.0
100.025,95.0,965.2,7.2
99.5299,95.0,965.2,7.2
102.8633,95.0,965.2,7.2
102.0549,95.0,965.2,7.2
102.9818,95.0,965.2,7.2
101.5505,95.0,965.2,7.2
100.9474,95.0,965.2,7.2
99.34821,95.0,965.2,7.2
100.3063,95.0,965.2,7.2
101.1027,95.0,965.2,7.2
99.2027,94.0,965.3,7.2
97.4387,94.0,965.3,7.2
96.3554,94.0,965.3,7.2
95.3578,94.0,965.3,7.2
95.9797,94.0,965.3,7.2
95.415,94.0,965.3,7.2
94.2612,94.0,965.3,7.2
95.3995,94.0,965.3,7.2
96.36861,94.0,965.3,7.2
95.103,94.0,965.3,7.2
95.3096,95.0,965.3,7.3
96.6624,95.0,965.3,7.3
94.5236,95.0,965.3,7.3
95.4,95.0,965.3,7.3
96.5112,95.0,965.3,7.3
97.6864,95.0,965.3,7.3
97.8715,95.0,965.3,7.3
97.5391,95.0,965.3,7.3
97.4904,95.0,965.3,7.3
97.8667,95.0,965.3,7.3
100.5696,94.0,965.4,7.5
99.758,94.0,965.4,7.5
100.2652,94.0,965.4,7.5
98.3836,94.0,965.4,7.5
98.6964,94.0,965.4,7.5
97.6842,94.0,965.4,7.5
97.90051,94.0,965.4,7.5
97.5905,94.0,965.4,7.5
97.7823,94.0,965.4,7.5
97.3171,94.0,965.4,7.5
96.8362,94.0,965.3,7.5
96.7871,94.0,965.3,7.5
95.7899,94.0,965.3,7.5
96.1912,94.0,965.3,7.5
98.1317,94.0,965.3,7.5
101.0193,94.0,965.3,7.5
102.6322,94.0,965.3,7.5
102.0553,94.0,965.3,7.5
102.2242,94.0,965.3,7.5
103.2195,94.0,965.3,7.5
103.0918,95.0,965.2,7.5
101.7172,95.0,965.2,7.5
100.1621,95.0,965.2,7.5
100.9893,95.0,965.2,7.5
99.4612,95.0,965.2,7.5
100.1343,95.0,965.2,7.5
99.0903,95.0,965.2,7.5
97.8685,95.0,965.2,7.5
97.4402,95.0,965.2,7.5
97.5063,95.0,965.2,7.5
95.8988,95.0,965.2,7.5
97.0686,95.0,965.2,7.5
97.9002,95.0,965.2,7.5
97.887,95.0,965.2,7.5
98.3828,95.0,965.2,7.5
98.3707,95.0,965.2,7.5
99.1289,95.0,965.2,7.5
99.4839,95.0,965.2,7.5
98.9371,95.0,965.2,7.5
97.2319,95.0,965.2,7.5
97.96381,94.0,965.2,7.5
97.0195,94.0,965.2,7.5
99.2095,94.0,965.2,7.5
100.4916,94.0,965.2,7.5
100.4593,94.0,965.2,7.5
98.8023,94.0,965.2,7.5
99.4861,94.0,965.2,7.5
98.288,94.0,965.2,7.5
98.9813,94.0,965.2,7.5
98.6875,94.0,965.2,7.5
97.0837,94.0,965.2,7.5
95.26991,94.0,965.2,7.5
95.29411,94.0,965.2,7.5
95.3954,94.0,965.2,7.5
94.6203,94.0,965.2,7.5
96.24,94.0,965.2,7.5
97.731,94.0,965.2,7.5
98.25819,94.0,965.2,7.5
97.5529,94.0,965.2,7.5
98.4927,94.0,965.2,7.5
97.444,94.0,965.1,7.5
99.8679,94.0,965.1,7.5
98.6243,94.0,965.1,7.5
100.7784,94.0,965.1,7.5
98.9764,94.0,965.1,7.5
97.9138,94.0,965.1,7.5
97.63091,94.0,965.1,7.5
99.85979,94.0,965.1,7.5
97.7318,94.0,965.1,7.5
99.59,94.0,965.1,7.5
99.8339,94.0,965.0,7.5
99.1239,94.0,965.0,7.5
98.5153,94.0,965.0,7.5
98.81419,94.0,965.0,7.5
96.0979,94.0,965.0,7.5
92.7708,94.0,965.0,7.5
92.7564,94.0,965.0,7.5
93.8153,94.0,965.0,7.5
95.5998,94.0,965.0,7.5
95.57,94.0,965.0,7.5
99.063,94.0,965.0,7.5
100.002,94.0,965.0,7.5
97.8786,94.0,965.0,7.5
98.4974,94.0,965.0,7.5
98.4798,94.0,965.0,7.5
100.1424,94.0,965.0,7.5
99.7713,94.0,965.0,7.5
98.5677,94.0,965.0,7.5
98.9306,94.0,965.0,7.5
98.74519,94.0,965.0,7.5
98.781,94.0,965.0,7.5
97.9489,94.0,965.0,7.5
98.1985,94.0,965.0,7.5
98.1031,94.0,965.0,7.5
96.8128,94.0,965.0,7.5
99.3718,94.0,965.0,7.5
99.1524,94.0,965.0,7.5
100.3915,94.0,965.0,7.5
99.6579,94.0,965.0,7.5
100.169,94.0,965.0,7.5
102.4055,94.0,964.8,7.4
100.5141,94.0,964.8,7.4
101.9882,94.0,964.8,7.4
100.7315,94.0,964.8,7.4
101.9139,94.0,964.8,7.4
99.1167,94.0,964.8,7.4
99.815,94.0,964.8,7.4
99.2369,94.0,964.8,7.4
99.3759,94.0,964.8,7.4
97.2295,94.0,964.8,7.4
98.2068,94.0,964.8,7.3
97.9508,94.0,964.8,7.3
97.2202,94.0,964.8,7.3
98.1287,94.0,964.8,7.3
99.0725,94.0,964.8,7.3
99.1683,94.0,964.8,7.3
97.717,94.0,964.8,7.3
96.1885,94.0,964.8,7.3
98.2201,94.0,964.8,7.3
101.1415,94.0,964.8,7.3
100.0894,95.0,964.6,7.1
100.2273,95.0,964.6,7.1
99.5801,95.0,964.6,7.1
99.3682,95.0,964.6,7.1
98.3429,95.0,964.6,7.1
95.0304,95.0,964.6,7.1
94.8383,95.0,964.6,7.1
97.0388,95.0,964.6,7.1
96.46301,95.0,964.6,7.1
96.4619,95.0,964.6,7.1
96.0501,95.0,964.8,6.9
96.6724,95.0,964.8,6.9
98.5772,95.0,964.8,6.9
98.08141,95.0,964.8,6.9
97.6064,95.0,964.8,6.9
98.6031,95.0,964.8,6.9
98.409,95.0,964.8,6.9
99.1676,95.0,964.8,6.9
100.062,95.0,964.8,6.9
101.9701,95.0,964.8,6.9
101.0925,96.0,964.7,6.8
101.3786,96.0,964.7,6.8
101.8406,96.0,964.7,6.8
102.5678,96.0,964.7,6.8
104.268,96.0,964.7,6.8
103.6084,96.0,964.7,6.8
