T1,T2,T3,T4
97.9295,58.0,957.4,12.0
96.4149,58.0,957.4,12.0
95.6392,58.0,957.4,12.0
95.7198,58.0,957.4,12.0
97.5141,58.0,957.4,12.0
97.512,58.0,957.4,12.0
95.7672,58.0,957.4,12.0
94.6092,58.0,957.4,12.0
94.3354,58.0,957.4,12.0
96.1001,58.0,957.4,12.0
97.4119,61.0,957.5,11.3
96.51009,61.0,957.5,11.3
97.1696,61.0,957.5,11.3
98.84669,61.0,957.5,11.3
98.9033,61.0,957.5,11.3
96.8826,61.0,957.5,11.3
97.44569,61.0,957.5,11.3
97.6767,61.0,957.5,11.3
96.69061,61.0,957.5,11.3
96.3849,61.0,957.5,11.3
96.7155,69.0,957.6,10.7
97.8131,69.0,957.6,10.7
96.8046,69.0,957.6,10.7
96.7934,69.0,957.6,10.7
97.88029,69.0,957.6,10.7
99.3485,69.0,957.6,10.7
99.4645,69.0,957.6,10.7
102.4907,69.0,957.6,10.7
102.464,69.0,957.6,10.7
102.3358,69.0,957.6,10.7
102.425,72.0,957.6,10.7
100.4357,72.0,957.6,10.7
99.91949,72.0,957.6,10.7
99.9164,72.0,957.6,10.7
100.4202,72.0,957.6,10.7
101.7733,72.0,957.6,10.7
102.345,72.0,957.6,10.7
101.5397,72.0,957.6,10.7
99.8969,72.0,957.6,10.7
99.0116,72.0,957.6,10.7
98.68069,72.0,957.6,10.6
97.0747,72.0,957.6,10.6
97.5248,72.0,957.6,10.6
97.8829,72.0,957.6,10.6
97.6208,72.0,957.6,10.6
99.5197,72.0,957.6,10.6
98.9952,72.0,957.6,10.6
100.4387,72.0,957.6,10.6
98.65491,72.0,957.6,10.6
99.7678,72.0,957.6,10.6
98.8744,75.0,957.6,10.3
99.426,75.0,957.6,10.3
97.7363,75.0,957.6,10.3
97.5677,75.0,957.6,10.3
97.7703,75.0,957.6,10.3
98.6288,75.0,957.6,10.3
96.948,75.0,957.6,10.3
98.66859,75.0,957.6,10.3
97.6847,75.0,957.6,10.3
97.5494,75.0,957.6,10.3
98.2473,77.0,957.7,10.0
97.532,77.0,957.7,10.0
96.7966,77.0,957.7,10.0
99.2214,77.0,957.7,10.0
99.5794,77.0,957.7,10.0
98.59579,77.0,957.7,10.0
98.881,77.0,957.7,10.0
97.76929,77.0,957.7,10.0
98.8348,77.0,957.7,10.0
98.9567,77.0,957.7,10.0
98.3092,81.0,957.7,10.0
97.8291,81.0,957.7,10.0
96.9528,81.0,957.7,10.0
96.57339,81.0,957.7,10.0
97.5174,81.0,957.7,10.0
99.025,81.0,957.7,10.0
99.60921,81.0,957.7,10.0
99.2555,81.0,957.7,10.0
97.02509,81.0,957.7,10.0
97.2262,81.0,957.7,10.0
97.57471,78.0,957.6,9.8
96.6068,78.0,957.6,9.8
96.1844,78.0,957.6,9.8
96.30791,78.0,957.6,9.8
94.1564,78.0,957.6,9.8
95.7587,78.0,957.6,9.8
95.7444,78.0,957.6,9.8
94.7528,78.0,957.6,9.8
95.6155,78.0,957.6,9.8
95.3563,78.0,957.6,9.8
94.1717,81.0,957.6,9.8
93.21329,81.0,957.6,9.8
93.9074,81.0,957.6,9.8
93.4556,81.0,957.6,9.8
93.9225,81.0,957.6,9.8
95.2294,81.0,957.6,9.8
96.6986,81.0,957.6,9.8
95.8907,81.0,957.6,9.8
96.65569,81.0,957.6,9.8
97.03239,81.0,957.6,9.8
96.3312,81.0,957.7,9.6
96.10851,81.0,957.7,9.6
95.81779,81.0,957.7,9.6
96.71449,81.0,957.7,9.6
98.5599,81.0,957.7,9.6
97.4797,81.0,957.7,9.6
96.3339,81.0,957.7,9.6
95.6602,81.0,957.7,9.6
96.2125,81.0,957.7,9.6
95.7521,81.0,957.7,9.6
95.9209,84.0,957.6,9.6
94.5558,84.0,957.6,9.6
95.1906,84.0,957.6,9.6
95.3232,84.0,957.6,9.6
94.2497,84.0,957.6,9.6
94.6716,84.0,957.6,9.6
94.1939,84.0,957.6,9.6
95.1212,84.0,957.6,9.6
96.28059,84.0,957.6,9.6
95.65781,84.0,957.6,9.6
96.4045,86.0,957.6,9.5
95.72231,86.0,957.6,9.5
96.9819,86.0,957.6,9.5
97.4221,86.0,957.6,9.5
96.6743,86.0,957.6,9.5
97.2907,86.0,957.6,9.5
97.3795,86.0,957.6,9.5
97.1525,86.0,957.6,9.5
96.0433,86.0,957.6,9.5
96.0081,86.0,957.6,9.5
97.7548,87.0,957.6,9.5
99.6681,87.0,957.6,9.5
98.145,87.0,957.6,9.5
97.8267,87.0,957.6,9.5
98.3311,87.0,957.6,9.5
98.6775,87.0,957.6,9.5
98.8232,87.0,957.6,9.5
100.1617,87.0,957.6,9.5
99.5709,87.0,957.6,9.5
98.6458,87.0,957.6,9.5
98.7394,89.0,957.6,9.4
99.7502,89.0,957.6,9.4
100.164,89.0,957.6,9.4
101.0353,89.0,957.6,9.4
100.0604,89.0,957.6,9.4
100.9354,89.0,957.6,9.4
99.8789,89.0,957.6,9.4
100.1773,89.0,957.6,9.4
100.8392,89.0,957.6,9.4
100.5212,89.0,957.6,9.4
101.1806,89.0,957.4,9.2
100.4684,89.0,957.4,9.2
100.2654,89.0,957.4,9.2
100.025,89.0,957.4,9.2
98.4061,89.0,957.4,9.2
97.5304,89.0,957.4,9.2
96.3841,89.0,957.4,9.2
97.1706,89.0,957.4,9.2
97.3269,89.0,957.4,9.2
97.93011,89.0,957.4,9.2
97.5908,91.0,957.3,9.2
97.9262,91.0,957.3,9.2
98.3176,91.0,957.3,9.2
100.133,91.0,957.3,9.2
100.8727,91.0,957.3,9.2
101.4121,91.0,957.3,9.2
102.6552,91.0,957.3,9.2
102.6191,91.0,957.3,9.2
100.8986,91.0,957.3,9.2
99.7075,91.0,957.3,9.2
99.9642,91.0,957.2,9.2
100.3253,91.0,957.2,9.2
99.7168,91.0,957.2,9.2
101.6143,91.0,957.2,9.2
102.8093,91.0,957.2,9.2
102.9802,91.0,957.2,9.2
103.2739,91.0,957.2,9.2
100.91,91.0,957.2,9.2
100.6337,91.0,957.2,9.2
99.7669,91.0,957.2,9.2
100.8139,91.0,957.1,9.2
99.4777,91.0,957.1,9.2
99.5923,91.0,957.1,9.2
98.8766,91.0,957.1,9.2
99.6721,91.0,957.1,9.2
98.2628,91.0,957.1,9.2
99.5483,91.0,957.1,9.2
99.5683,91.0,957.1,9.2
99.8587,91.0,957.1,9.2
99.2658,91.0,957.1,9.2
97.6488,91.0,957.0,9.0
96.8525,91.0,957.0,9.0
98.203,91.0,957.0,9.0
97.3176,91.0,957.0,9.0
96.1348,91.0,957.0,9.0
97.0803,91.0,957.0,9.0
98.0409,91.0,957.0,9.0
98.8848,91.0,957.0,9.0
100.8264,91.0,957.0,9.0
99.4018,91.0,957.0,9.0
98.8046,91.0,956.8,9.0
97.8614,91.0,956.8,9.0
97.0312,91.0,956.8,9.0
97.9223,91.0,956.8,9.0
98.65459,91.0,956.8,9.0
97.2748,91.0,956.8,9.0
97.1584,91.0,956.8,9.0
98.1002,91.0,956.8,9.0
99.40891,91.0,956.8,9.0
99.1519,91.0,956.8,9.0
99.8109,92.0,956.8,9.1
100.1337,92.0,956.8,9.1
99.0876,92.0,956.8,9.1
98.3254,92.0,956.8,9.1
99.8683,92.0,956.8,9.1
100.3028,92.0,956.8,9.1
99.8481,92.0,956.8,9.1
100.5216,92.0,956.8,9.1
100.0201,92.0,956.8,9.1
99.7422,92.0,956.8,9.1
99.2396,91.0,956.7,9.1
98.3692,91.0,956.7,9.1
97.6149,91.0,956.7,9.1
100.1492,91.0,956.7,9.1
98.5643,91.0,956.7,9.1
97.3225,91.0,956.7,9.1
97.9873,91.0,956.7,9.1
97.8648,91.0,956.7,9.1
97.3376,91.0,956.7,9.1
99.7626,91.0,956.7,9.1
100.184,91.0,956.8,9.0
99.3165,91.0,956.8,9.0
97.10931,91.0,956.8,9.0
97.57249,91.0,956.8,9.0
97.9587,91.0,956.8,9.0
98.13261,91.0,956.8,9.0
95.76521,91.0,956.8,9.0
98.7759,91.0,956.8,9.0
99.1149,91.0,956.8,9.0
99.7139,91.0,956.8,9.0
100.1488,93.0,956.8,8.9
101.4494,93.0,956.8,8.9
101.9355,93.0,956.8,8.9
101.5667,93.0,956.8,8.9
101.8297,93.0,956.8,8.9
101.1736,93.0,956.8,8.9
101.266,93.0,956.8,8.9
99.9972,93.0,956.8,8.9
98.27219,93.0,956.8,8.9
100.4417,93.0,956.8,8.9
100.6499,96.0,956.6,8.7
101.4821,96.0,956.6,8.7
100.3258,96.0,956.6,8.7
100.769,96.0,956.6,8.7
99.67059,96.0,956.6,8.7
99.5712,96.0,956.6,8.7
98.1422,96.0,956.6,8.7
97.6748,96.0,956.6,8.7
98.1893,96.0,956.6,8.7
97.0961,96.0,956.6,8.7
96.2834,95.0,956.7,8.7
96.7158,95.0,956.7,8.7
97.533,95.0,956.7,8.7
96.1675,95.0,956.7,8.7
97.9522,95.0,956.7,8.7
97.5068,95.0,956.7,8.7
97.3812,95.0,956.7,8.7
97.9721,95.0,956.7,8.7
97.2453,95.0,956.7,8.7
97.39001,95.0,956.7,8.7
96.4305,95.0,956.7,8.5
96.8565,95.0,956.7,8.5
97.2408,95.0,956.7,8.5
96.109,95.0,956.7,8.5
98.7938,95.0,956.7,8.5
98.841,95.0,956.7,8.5
100.8287,95.0,956.7,8.5
100.1574,95.0,956.7,8.5
100.1822,95.0,956.7,8.5
98.78461,95.0,956.7,8.5
98.1004,95.0,956.7,8.5
100.0997,95.0,956.7,8.5
98.8422,95.0,956.7,8.5
97.3743,95.0,956.7,8.5
99.2209,95.0,956.7,8.5
100.7411,95.0,956.7,8.5
99.1021,95.0,956.7,8.5
99.1572,95.0,956.7,8.5
99.2201,95.0,956.7,8.5
96.99139,95.0,956.7,8.5
97.1167,95.0,956.7,8.5
99.78439,95.0,956.7,8.5
99.9378,95.0,956.7,8.5
100.3759,95.0,956.7,8.5
100.8944,95.0,956.7,8.5
101.7422,95.0,956.7,8.5
101.9718,95.0,956.7,8.5
101.0048,95.0,956.7,8.5
99.0114,95.0,956.7,8.5
99.7133,95.0,956.7,8.5
99.7498,95.0,956.7,8.5
98.1051,95.0,956.7,8.5
97.7506,95.0,956.7,8.5
99.64799,95.0,956.7,8.5
99.3863,95.0,956.7,8.5
99.89439,95.0,956.7,8.5
100.0091,95.0,956.7,8.5
100.4806,95.0,956.7,8.5
100.8606,95.0,956.7,8.5
101.589,95.0,956.7,8.5
101.5714,95.0,956.7,8.4
104.2323,95.0,956.7,8.4
101.7473,95.0,956.7,8.4
101.9457,95.0,956.7,8.4
99.8437,95.0,956.7,8.4
99.059,95.0,956.7,8.4
100.5125,95.0,956.7,8.4
99.4784,95.0,956.7,8.4
99.48521,95.0,956.7,8.4
101.9127,95.0,956.7,8.4
100.2992,96.0,956.6,8.4
101.0074,96.0,956.6,8.4
100.9988,96.0,956.6,8.4
99.2739,96.0,956.6,8.4
97.98251,96.0,956.6,8.4
97.2404,96.0,956.6,8.4
96.6888,96.0,956.6,8.4
96.8195,96.0,956.6,8.4
97.1047,96.0,956.6,8.4
98.494,96.0,956.6,8.4
96.9108,97.0,956.5,8.2
98.6277,97.0,956.5,8.2
98.65871,97.0,956.5,8.2
97.4006,97.0,956.5,8.2
97.8895,97.0,956.5,8.2
97.48631,97.0,956.5,8.2
97.4061,97.0,956.5,8.2
96.4232,97.0,956.5,8.2
96.6232,97.0,956.5,8.2
96.4119,97.0,956.5,8.2
95.4129,98.0,956.4,8.2
97.7721,98.0,956.4,8.2
97.7566,98.0,956.4,8.2
95.8855,98.0,956.4,8.2
95.4402,98.0,956.4,8.2
96.2207,98.0,956.4,8.2
98.3615,98.0,956.4,8.2
99.411,98.0,956.4,8.2
98.218,98.0,956.4,8.2
97.5248,98.0,956.4,8.2
97.8658,99.0,956.3,8.1
98.81419,99.0,956.3,8.1
99.5146,99.0,956.3,8.1
99.6909,99.0,956.3,8.1
99.1155,99.0,956.3,8.1
98.4442,99.0,956.3,8.1
96.6786,99.0,956.3,8.1
98.1067,99.0,956.3,8.1
97.6734,99.0,956.3,8.1
100.2463,99.0,956.3,8.1
102.752,100.0,956.2,8.0
103.9757,100.0,956.2,8.0
103.0631,100.0,956.2,8.0
103.0827,100.0,956.2,8.0
102.8284,100.0,956.2,8.0
103.3502,100.0,956.2,8.0
104.3456,100.0,956.2,8.0
104.8633,100.0,956.2,8.0
104.6886,100.0,956.2,8.0
104.548,100.0,956.2,8.0
102.6866,100.0,956.1,8.0
100.0927,100.0,956.1,8.0
99.4766,100.0,956.1,8.0
101.739,100.0,956.1,8.0
102.4609,100.0,956.1,8.0
102.8358,100.0,956.1,8.0
102.7474,100.0,956.1,8.0
103.2752,100.0,956.1,8.0
104.1799,100.0,956.1,8.0
102.9491,100.0,956.1,8.0
103.6015,100.0,956.1,7.9
103.9017,100.0,956.1,7.9
102.2888,100.0,956.1,7.9
101.1683,100.0,956.1,7.9
101.6619,100.0,956.1,7.9
101.9402,100.0,956.1,7.9
102.116,100.0,956.1,7.9
101.3876,100.0,956.1,7.9
102.2991,100.0,956.1,7.9
102.982,100.0,956.1,7.9
100.7194,100.0,956.0,7.8
100.2832,100.0,956.0,7.8
103.1845,100.0,956.0,7.8
100.5868,100.0,956.0,7.8
102.327,100.0,956.0,7.8
101.3855,100.0,956.0,7.8
101.652,100.0,956.0,7.8
101.7548,100.0,956.0,7.8
102.8363,100.0,956.0,7.8
102.3977,100.0,956.0,7.8
105.1669,100.0,955.9,7.8
106.4605,100.0,955.9,7.8
105.2978,100.0,955.9,7.8
104.2715,100.0,955.9,7.8
105.5742,100.0,955.9,7.8
105.8693,100.0,955.9,7.8
105.1277,100.0,955.9,7.8
105.4681,100.0,955.9,7.8
103.6175,100.0,955.9,7.8
104.1498,100.0,955.9,7.8
105.0017,100.0,955.8,7.8
103.1603,100.0,955.8,7.8
105.9963,100.0,955.8,7.8
107.779,100.0,955.8,7.8
105.623,100.0,955.8,7.8
106.1714,100.0,955.8,7.8
105.8874,100.0,955.8,7.8
104.4899,100.0,955.8,7.8
104.0101,100.0,955.8,7.8
102.9982,100.0,955.8,7.8
103.4985,100.0,955.8,7.8
105.2693,100.0,955.8,7.8
104.8703,100.0,955.8,7.8
107.2593,100.0,955.8,7.8
106.2143,100.0,955.8,7.8
105.1102,100.0,955.8,7.8
104.1834,100.0,955.8,7.8
105.0659,100.0,955.8,7.8
104.7214,100.0,955.8,7.8
103.8697,100.0,955.8,7.8
104.4765,100.0,955.7,7.8
104.21,100.0,955.7,7.8
105.2109,100.0,955.7,7.8
103.7134,100.0,955.7,7.8
103.4046,100.0,955.7,7.8
104.0138,100.0,955.7,7.8
102.9668,100.0,955.7,7.8
103.6511,100.0,955.7,7.8
103.4931,100.0,955.7,7.8
103.6595,100.0,955.7,7.8
103.7053,100.0,955.6,7.8
102.1803,100.0,955.6,7.8
103.6977,100.0,955.6,7.8
103.9647,100.0,955.6,7.8
102.7614,100.0,955.6,7.8
104.0195,100.0,955.6,7.8
103.9352,100.0,955.6,7.8
102.8118,100.0,955.6,7.8
102.2608,100.0,955.6,7.8
100.9636,100.0,955.6,7.8
102.0084,100.0,955.5,7.8
101.8149,100.0,955.5,7.8
103.7018,100.0,955.5,7.8
105.8152,100.0,955.5,7.8
105.2838,100.0,955.5,7.8
105.4346,100.0,955.5,7.8
105.9911,100.0,955.5,7.8
106.2361,100.0,955.5,7.8
106.4449,100.0,955.5,7.8
104.1593,100.0,955.5,7.8
104.0333,100.0,955.4,7.8
103.8191,100.0,955.4,7.8
103.5004,100.0,955.4,7.8
102.9746,100.0,955.4,7.8
102.8046,100.0,955.4,7.8
103.1706,100.0,955.4,7.8
104.2579,100.0,955.4,7.8
101.2828,100.0,955.4,7.8
101.9112,100.0,955.4,7.8
102.7681,100.0,955.4,7.8
101.0341,100.0,955.3,7.8
102.1155,100.0,955.3,7.8
103.1156,100.0,955.3,7.8
105.4018,100.0,955.3,7.8
107.5019,100.0,955.3,7.8
107.4918,100.0,955.3,7.8
104.4535,100.0,955.3,7.8
105.8117,100.0,955.3,7.8
106.6466,100.0,955.3,7.8
104.4996,100.0,955.3,7.8
106.5449,100.0,955.3,7.8
106.3308,100.0,955.3,7.8
105.1913,100.0,955.3,7.8
105.0286,100.0,955.3,7.8
103.0275,100.0,955.3,7.8
104.7625,100.0,955.3,7.8
107.8719,100.0,955.3,7.8
106.9732,100.0,955.3,7.8
105.2676,100.0,955.3,7.8
103.04,100.0,955.3,7.8
103.0235,100.0,955.2,7.8
104.722,100.0,955.2,7.8
104.6844,100.0,955.2,7.8
104.6222,100.0,955.2,7.8
104.4552,100.0,955.2,7.8
103.6717,100.0,955.2,7.8
104.6017,100.0,955.2,7.8
104.7057,100.0,955.2,7.8
103.2382,100.0,955.2,7.8
103.1864,100.0,955.2,7.8
103.3619,100.0,955.1,7.8
103.1541,100.0,955.1,7.8
102.7275,100.0,955.1,7.8
104.3988,100.0,955.1,7.8
104.6426,100.0,955.1,7.8
104.4189,100.0,955.1,7.8
105.3761,100.0,955.1,7.8
105.4448,100.0,955.1,7.8
104.1379,100.0,955.1,7.8
105.6604,100.0,955.1,7.8
105.2273,100.0,954.9,7.8
108.5043,100.0,954.9,7.8
107.9004,100.0,954.9,7.8
106.885,100.0,954.9,7.8
106.9162,100.0,954.9,7.8
107.4362,100.0,954.9,7.8
107.1563,100.0,954.9,7.8
108.096,100.0,954.9,7.8
107.6777,100.0,954.9,7.8
107.7648,100.0,954.9,7.8
104.8069,100.0,954.8,7.8
103.9922,100.0,954.8,7.8
104.0959,100.0,954.8,7.8
105.6844,100.0,954.8,7.8
106.09,100.0,954.8,7.8
105.1391,100.0,954.8,7.8
105.864,100.0,954.8,7.8
107.081,100.0,954.8,7.8
105.8,100.0,954.8,7.8
105.3185,100.0,954.8,7.8
107.8352,100.0,954.6,7.8
107.4372,100.0,954.6,7.8
108.7806,100.0,954.6,7.8
109.8345,100.0,954.6,7.8
109.788,100.0,954.6,7.8
106.7078,100.0,954.6,7.8
104.3315,100.0,954.6,7.8
104.4694,100.0,954.6,7.8
105.0171,100.0,954.6,7.8
106.7402,100.0,954.6,7.8
107.1672,100.0,954.5,7.8
107.6434,100.0,954.5,7.8
109.1994,100.0,954.5,7.8
108.6734,100.0,954.5,7.8
107.8693,100.0,954.5,7.8
105.5624,100.0,954.5,7.8
104.9673,100.0,954.5,7.8
103.4681,100.0,954.5,7.8
102.5594,100.0,954.5,7.8
103.2868,100.0,954.5,7.8
105.0644,100.0,954.3,7.8
105.6197,100.0,954.3,7.8
105.2211,100.0,954.3,7.8
106.9886,100.0,954.3,7.8
111.0343,100.0,954.3,7.8
109.1089,100.0,954.3,7.8
108.6895,100.0,954.3,7.8
107.1223,100.0,954.3,7.8
106.5315,100.0,954.3,7.8
106.6173,100.0,954.3,7.8
107.0262,100.0,954.1,7.9
106.797,100.0,954.1,7.9
106.229,100.0,954.1,7.9
107.763,100.0,954.1,7.9
107.2325,100.0,954.1,7.9
108.0673,100.0,954.1,7.9
106.2371,100.0,954.1,7.9
107.1429,100.0,954.1,7.9
107.0988,100.0,954.1,7.9
104.1837,100.0,954.1,7.9
106.9001,100.0,954.0,8.0
105.0181,100.0,954.0,8.0
105.6794,100.0,954.0,8.0
107.4197,100.0,954.0,8.0
105.6722,100.0,954.0,8.0
105.5121,100.0,954.0,8.0
108.2954,100.0,954.0,8.0
107.3838,100.0,954.0,8.0
106.4817,100.0,954.0,8.0
107.4563,100.0,954.0,8.0
107.1134,100.0,953.7,8.0
105.5451,100.0,953.7,8.0
105.4283,100.0,953.7,8.0
105.0052,100.0,953.7,8.0
105.7983,100.0,953.7,8.0
105.2281,100.0,953.7,8.0
106.3224,100.0,953.7,8.0
107.5634,100.0,953.7,8.0
108.3299,100.0,953.7,8.0
107.9367,100.0,953.7,8.0
106.6847,100.0,953.6,8.1
107.8822,100.0,953.6,8.1
107.0122,100.0,953.6,8.1
107.8919,100.0,953.6,8.1
109.1267,100.0,953.6,8.1
108.5929,100.0,953.6,8.1
109.8949,100.0,953.6,8.1
111.5688,100.0,953.6,8.1
110.4018,100.0,953.6,8.1
108.9912,100.0,953.6,8.1
109.1357,100.0,953.4,8.1
108.664,100.0,953.4,8.1
109.4256,100.0,953.4,8.1
110.705,100.0,953.4,8.1
110.7756,100.0,953.4,8.1
111.2498,100.0,953.4,8.1
112.2997,100.0,953.4,8.1
110.9846,100.0,953.4,8.1
109.4557,100.0,953.4,8.1
108.9832,100.0,953.4,8.1
111.6748,100.0,953.2,8.1
111.6925,100.0,953.2,8.1
108.444,100.0,953.2,8.1
109.3681,100.0,953.2,8.1
110.0401,100.0,953.2,8.1
108.418,100.0,953.2,8.1
108.7879,100.0,953.2,8.1
111.0664,100.0,953.2,8.1
110.0459,100.0,953.2,8.1
108.5621,100.0,953.2,8.1
108.0431,100.0,953.0,8.2
106.5763,100.0,953.0,8.2
104.1978,100.0,953.0,8.2
104.5057,100.0,953.0,8.2
104.7385,100.0,953.0,8.2
104.0743,100.0,953.0,8.2
104.1352,100.0,953.0,8.2
106.2092,100.0,953.0,8.2
105.9789,100.0,953.0,8.2
106.3581,100.0,953.0,8.2
105.357,100.0,952.9,8.2
105.5294,100.0,952.9,8.2
104.8704,100.0,952.9,8.2
104.3718,100.0,952.9,8.2
104.8968,100.0,952.9,8.2
105.4659,100.0,952.9,8.2
106.7235,100.0,952.9,8.2
106.1196,100.0,952.9,8.2
107.0692,100.0,952.9,8.2
106.4233,100.0,952.9,8.2
105.3696,100.0,952.7,8.2
104.3375,100.0,952.7,8.2
105.2923,100.0,952.7,8.2
104.9292,100.0,952.7,8.2
106.6917,100.0,952.7,8.2
106.6135,100.0,952.7,8.2
106.9046,100.0,952.7,8.2
109.6423,100.0,952.7,8.2
107.4628,100.0,952.7,8.2
108.5563,100.0,952.7,8.2
107.6211,100.0,952.6,8.2
105.9864,100.0,952.6,8.2
105.4843,100.0,952.6,8.2
105.9468,100.0,952.6,8.2
106.0648,100.0,952.6,8.2
107.053,100.0,952.6,8.2
107.8902,100.0,952.6,8.2
107.2098,100.0,952.6,8.2
106.7774,100.0,952.6,8.2
108.0282,100.0,952.6,8.2
107.9928,100.0,952.4,8.3
109.0012,100.0,952.4,8.3
110.4697,100.0,952.4,8.3
109.0185,100.0,952.4,8.3
108.6759,100.0,952.4,8.3
108.8239,100.0,952.4,8.3
107.802,100.0,952.4,8.3
107.8148,100.0,952.4,8.3
108.6984,100.0,952.4,8.3
107.0835,100.0,952.4,8.3
109.1778,100.0,952.1,8.3
112.8216,100.0,952.1,8.3
111.9324,100.0,952.1,8.3
112.4852,100.0,952.1,8.3
113.6407,100.0,952.1,8.3
113.2853,100.0,952.1,8.3
116.2242,100.0,952.1,8.3
116.7935,100.0,952.1,8.3
115.3698,100.0,952.1,8.3
114.5785,100.0,952.1,8.3
112.5431,100.0,951.9,8.4
111.2923,100.0,951.9,8.4
110.9979,100.0,951.9,8.4
109.8336,100.0,951.9,8.4
108.7945,100.0,951.9,8.4
109.2194,100.0,951.9,8.4
111.1019,100.0,951.9,8.4
111.7119,100.0,951.9,8.4
113.8149,100.0,951.9,8.4
113.991,100.0,951.9,8.4
114.1198,100.0,951.7,8.4
116.4179,100.0,951.7,8.4
115.1952,100.0,951.7,8.4
114.2801,100.0,951.7,8.4
112.7158,100.0,951.7,8.4
113.0944,100.0,951.7,8.4
111.3463,100.0,951.7,8.4
111.6782,100.0,951.7,8.4
112.3319,100.0,951.7,8.4
112.7642,100.0,951.7,8.4
111.5685,100.0,951.6,8.4
113.3453,100.0,951.6,8.4
113.1556,100.0,951.6,8.4
114.7876,100.0,951.6,8.4
113.8974,100.0,951.6,8.4
114.3742,100.0,951.6,8.4
115.3268,100.0,951.6,8.4
114.3304,100.0,951.6,8.4
113.8577,100.0,951.6,8.4
115.0321,100.0,951.6,8.4
111.8109,100.0,951.4,8.4
110.8555,100.0,951.4,8.4
110.1198,100.0,951.4,8.4
110.0294,100.0,951.4,8.4
108.7401,100.0,951.4,8.4
106.2727,100.0,951.4,8.4
105.9632,100.0,951.4,8.4
108.027,100.0,951.4,8.4
108.8775,100.0,951.4,8.4
109.9933,100.0,951.4,8.4
110.7773,100.0,951.2,8.5
112.7905,100.0,951.2,8.5
114.1421,100.0,951.2,8.5
117.0673,100.0,951.2,8.5
115.5932,100.0,951.2,8.5
113.4883,100.0,951.2,8.5
109.7436,100.0,951.2,8.5
109.2064,100.0,951.2,8.5
109.448,100.0,951.2,8.5
108.4941,100.0,951.2,8.5
110.5428,100.0,951.1,8.5
112.735,100.0,951.1,8.5
112.5716,100.0,951.1,8.5
114.0684,100.0,951.1,8.5
114.1001,100.0,951.1,8.5
114.8205,100.0,951.1,8.5
114.2272,100.0,951.1,8.5
111.5132,100.0,951.1,8.5
110.7839,100.0,951.1,8.5
113.283,100.0,951.1,8.5
113.9526,100.0,950.9,8.5
112.4592,100.0,950.9,8.5
