T1,T2,T3,T4
94.1359,91.0,955.2,3.8
93.2609,90.0,955.3,3.8
94.2336,90.0,955.3,3.8
95.6453,90.0,955.3,3.8
95.9466,90.0,955.3,3.8
95.7467,90.0,955.3,3.8
93.9918,90.0,955.3,3.8
92.4264,90.0,955.3,3.8
93.31081,90.0,955.3,3.8
93.3984,90.0,955.3,3.8
93.3519,90.0,955.3,3.8
93.1647,89.0,955.4,3.9
94.1836,89.0,955.4,3.9
95.2692,89.0,955.4,3.9
93.0535,89.0,955.4,3.9
93.1282,89.0,955.4,3.9
95.3352,89.0,955.4,3.9
94.4593,89.0,955.4,3.9
93.53909,89.0,955.4,3.9
93.8665,89.0,955.4,3.9
94.49149,89.0,955.4,3.9
94.162,89.0,955.6,4.0
94.3225,89.0,955.6,4.0
96.4092,89.0,955.6,4.0
95.837,89.0,955.6,4.0
95.5545,89.0,955.6,4.0
95.0121,89.0,955.6,4.0
94.6271,89.0,955.6,4.0
95.8153,89.0,955.6,4.0
96.49039,89.0,955.6,4.0
97.6112,89.0,955.6,4.0
95.4107,89.0,955.7,4.0
96.06219,89.0,955.7,4.0
97.7475,89.0,955.7,4.0
97.15981,89.0,955.7,4.0
97.77911,89.0,955.7,4.0
96.6552,89.0,955.7,4.0
96.8344,89.0,955.7,4.0
96.4905,89.0,955.7,4.0
96.4688,89.0,955.7,4.0
96.3974,89.0,955.7,4.0
96.3866,90.0,955.9,4.0
98.0488,90.0,955.9,4.0
96.1421,90.0,955.9,4.0
98.3754,90.0,955.9,4.0
96.93259,90.0,955.9,4.0
95.6949,90.0,955.9,4.0
94.3692,90.0,955.9,4.0
92.7342,90.0,955.9,4.0
92.1266,90.0,955.9,4.0
91.726,90.0,955.9,4.0
92.9652,89.0,956.1,4.0
93.3202,89.0,956.1,4.0
93.5902,89.0,956.1,4.0
93.3832,89.0,956.1,4.0
95.0722,89.0,956.1,4.0
94.6431,89.0,956.1,4.0
96.945,89.0,956.1,4.0
96.8072,89.0,956.1,4.0
94.0817,89.0,956.1,4.0
94.8265,89.0,956.1,4.0
95.6892,88.0,956.0,4.0
96.985,88.0,956.0,4.0
97.7123,88.0,956.0,4.0
96.939,88.0,956.0,4.0
97.4664,88.0,956.0,4.0
97.3871,88.0,956.0,4.0
97.3694,88.0,956.0,4.0
95.6882,88.0,956.0,4.0
94.5406,88.0,956.0,4.0
95.95129,88.0,956.0,4.0
95.7691,89.0,956.1,3.9
95.9412,89.0,956.1,3.9
96.0633,89.0,956.1,3.9
95.2007,89.0,956.1,3.9
95.925,89.0,956.1,3.9
96.53139,89.0,956.1,3.9
96.5215,89.0,956.1,3.9
96.1964,89.0,956.1,3.9
96.6799,89.0,956.1,3.9
97.1632,89.0,956.1,3.9
97.8044,90.0,956.2,3.7
97.0776,90.0,956.2,3.7
96.7174,90.0,956.2,3.7
97.08131,90.0,956.2,3.7
95.6782,90.0,956.2,3.7
95.5054,90.0,956.2,3.7
96.4853,90.0,956.2,3.7
96.68491,90.0,956.2,3.7
96.1301,90.0,956.2,3.7
95.228,90.0,956.2,3.7
93.6569,91.0,956.4,3.7
95.0892,91.0,956.4,3.7
94.749,91.0,956.4,3.7
96.0764,91.0,956.4,3.7
94.80659,91.0,956.4,3.7
94.3981,91.0,956.4,3.7
94.47369,91.0,956.4,3.7
93.9993,91.0,956.4,3.7
92.9992,91.0,956.4,3.7
93.8361,91.0,956.4,3.7
92.5604,91.0,956.7,3.7
95.0771,91.0,956.7,3.7
95.6522,91.0,956.7,3.7
94.2088,91.0,956.7,3.7
94.679,91.0,956.7,3.7
93.542,91.0,956.7,3.7
93.8119,91.0,956.7,3.7
94.4352,91.0,956.7,3.7
94.9748,91.0,956.7,3.7
93.3119,91.0,956.7,3.7
93.8447,91.0,956.9,3.6
92.20741,91.0,956.9,3.6
90.8983,91.0,956.9,3.6
90.4586,91.0,956.9,3.6
92.8176,91.0,956.9,3.6
94.1142,91.0,956.9,3.6
94.6594,91.0,956.9,3.6
94.6993,91.0,956.9,3.6
94.5672,91.0,956.9,3.6
92.6769,91.0,956.9,3.6
93.3278,92.0,957.2,3.7
94.6539,92.0,957.2,3.7
95.5308,92.0,957.2,3.7
95.3098,92.0,957.2,3.7
93.798,92.0,957.2,3.7
93.0928,92.0,957.2,3.7
94.2426,92.0,957.2,3.7
94.5667,92.0,957.2,3.7
95.2949,92.0,957.2,3.7
95.4606,92.0,957.2,3.7
94.6215,92.0,957.5,3.7
96.8436,92.0,957.5,3.7
99.0147,92.0,957.5,3.7
100.6952,92.0,957.5,3.7
99.3767,92.0,957.5,3.7
99.0282,92.0,957.5,3.7
98.9394,92.0,957.5,3.7
97.7498,92.0,957.5,3.7
96.5722,92.0,957.5,3.7
97.26859,92.0,957.5,3.7
96.66331,92.0,957.8,3.5
96.3058,92.0,957.8,3.5
95.9084,92.0,957.8,3.5
96.1409,92.0,957.8,3.5
97.5895,92.0,957.8,3.5
97.3913,92.0,957.8,3.5
97.8882,92.0,957.8,3.5
97.6903,92.0,957.8,3.5
97.2865,92.0,957.8,3.5
97.475,92.0,957.8,3.5
97.6208,93.0,957.9,3.4
98.6243,93.0,957.9,3.4
100.2463,93.0,957.9,3.4
102.008,93.0,957.9,3.4
101.6603,93.0,957.9,3.4
99.7411,93.0,957.9,3.4
97.4388,93.0,957.9,3.4
97.7478,93.0,957.9,3.4
96.9407,93.0,957.9,3.4
97.3153,93.0,957.9,3.4
95.9699,94.0,958.1,3.4
97.1298,94.0,958.1,3.4
99.194,94.0,958.1,3.4
98.47591,94.0,958.1,3.4
100.2424,94.0,958.1,3.4
99.5196,94.0,958.1,3.4
97.8024,94.0,958.1,3.4
97.8937,94.0,958.1,3.4
96.8881,94.0,958.1,3.4
96.3387,94.0,958.1,3.4
97.30579,94.0,958.3,3.0
96.9217,94.0,958.3,3.0
96.4067,94.0,958.3,3.0
95.5535,94.0,958.3,3.0
94.7899,94.0,958.3,3.0
95.74651,94.0,958.3,3.0
96.533,94.0,958.3,3.0
97.9407,94.0,958.3,3.0
97.2655,94.0,958.3,3.0
95.89301,94.0,958.3,3.0
96.5493,95.0,958.4,3.0
95.1055,95.0,958.4,3.0
94.3723,95.0,958.4,3.0
95.2066,95.0,958.4,3.0
96.4014,95.0,958.4,3.0
97.3516,95.0,958.4,3.0
98.9795,95.0,958.4,3.0
96.78091,95.0,958.4,3.0
97.81281,95.0,958.4,3.0
96.3123,95.0,958.4,3.0
97.56931,97.0,958.5,2.9
97.23109,97.0,958.5,2.9
96.4367,97.0,958.5,2.9
97.3989,97.0,958.5,2.9
97.3293,97.0,958.5,2.9
96.65189,97.0,958.5,2.9
95.0592,97.0,958.5,2.9
96.9085,97.0,958.5,2.9
96.4898,97.0,958.5,2.9
98.50359,97.0,958.5,2.9
99.1058,97.0,958.8,2.7
98.1748,97.0,958.8,2.7
96.8961,97.0,958.8,2.7
96.0064,97.0,958.8,2.7
96.20589,97.0,958.8,2.7
96.9739,97.0,958.8,2.7
95.6072,97.0,958.8,2.7
94.4026,97.0,958.8,2.7
94.5781,97.0,958.8,2.7
94.9395,97.0,958.8,2.7
94.7861,97.0,958.8,2.6
95.6655,97.0,958.8,2.6
96.55,97.0,958.8,2.6
95.7468,97.0,958.8,2.6
97.9777,97.0,958.8,2.6
97.80299,97.0,958.8,2.6
96.6289,97.0,958.8,2.6
94.9978,97.0,958.8,2.6
94.924,97.0,958.8,2.6
95.0332,97.0,958.8,2.6
96.0982,97.0,958.9,2.2
98.0708,97.0,958.9,2.2
99.7001,97.0,958.9,2.2
98.164,97.0,958.9,2.2
97.2948,97.0,958.9,2.2
97.2531,97.0,958.9,2.2
97.0145,97.0,958.9,2.2
96.8219,97.0,958.9,2.2
96.7929,97.0,958.9,2.2
94.825,97.0,958.9,2.2
94.9403,98.0,958.9,1.9
93.96609,98.0,958.9,1.9
91.9547,98.0,958.9,1.9
94.1507,98.0,958.9,1.9
92.4517,98.0,958.9,1.9
93.2582,98.0,958.9,1.9
92.8772,98.0,958.9,1.9
94.05341,98.0,958.9,1.9
96.07339,98.0,958.9,1.9
97.9614,98.0,958.9,1.9
96.699,98.0,959.1,1.8
97.7755,98.0,959.1,1.8
98.3902,98.0,959.1,1.8
97.6414,98.0,959.1,1.8
96.4306,98.0,959.1,1.8
96.2702,98.0,959.1,1.8
95.2244,98.0,959.1,1.8
94.6606,98.0,959.1,1.8
95.6408,98.0,959.1,1.8
96.96819,98.0,959.1,1.8
97.9352,98.0,959.2,1.9
97.0906,98.0,959.2,1.9
95.8865,98.0,959.2,1.9
98.2803,98.0,959.2,1.9
97.37189,98.0,959.2,1.9
97.1944,98.0,959.2,1.9
97.4453,98.0,959.2,1.9
94.9959,98.0,959.2,1.9
95.7389,98.0,959.2,1.9
97.4687,98.0,959.2,1.9
96.31689,98.0,959.4,1.9
96.8131,98.0,959.4,1.9
97.069,98.0,959.4,1.9
97.0217,98.0,959.4,1.9
97.3182,98.0,959.4,1.9
97.0449,98.0,959.4,1.9
99.278,98.0,959.4,1.9
99.7873,98.0,959.4,1.9
97.305,98.0,959.4,1.9
97.9583,98.0,959.4,1.9
95.4177,98.0,959.5,2.0
98.1159,98.0,959.5,2.0
98.599,98.0,959.5,2.0
97.0791,98.0,959.5,2.0
97.0517,98.0,959.5,2.0
95.34911,98.0,959.5,2.0
95.4157,98.0,959.5,2.0
95.077,98.0,959.5,2.0
96.5652,98.0,959.5,2.0
96.1295,98.0,959.5,2.0
95.9203,98.0,959.6,2.1
96.75581,98.0,959.6,2.1
96.1051,98.0,959.6,2.1
98.3223,98.0,959.6,2.1
98.1921,98.0,959.6,2.1
98.4178,98.0,959.6,2.1
99.2626,98.0,959.6,2.1
96.36,98.0,959.6,2.1
96.596,98.0,959.6,2.1
97.631,98.0,959.6,2.1
96.519,97.0,959.7,2.1
97.3111,97.0,959.7,2.1
99.24741,97.0,959.7,2.1
99.2453,97.0,959.7,2.1
98.1271,97.0,959.7,2.1
98.7923,97.0,959.7,2.1
99.0839,97.0,959.7,2.1
99.06651,97.0,959.7,2.1
99.4864,97.0,959.7,2.1
97.2933,97.0,959.7,2.1
96.4447,96.0,959.8,2.2
96.8919,96.0,959.8,2.2
96.2941,96.0,959.8,2.2
97.1422,96.0,959.8,2.2
97.9401,96.0,959.8,2.2
98.4795,96.0,959.8,2.2
99.9493,96.0,959.8,2.2
99.2169,96.0,959.8,2.2
99.3445,96.0,959.8,2.2
99.7547,96.0,959.8,2.2
100.0657,96.0,959.9,2.2
101.3219,96.0,959.9,2.2
99.1176,96.0,959.9,2.2
98.5467,96.0,959.9,2.2
99.2678,96.0,959.9,2.2
98.0625,96.0,959.9,2.2
98.8071,96.0,959.9,2.2
98.3145,96.0,959.9,2.2
98.7379,96.0,959.9,2.2
100.3126,96.0,959.9,2.2
98.8265,96.0,960.1,2.3
100.1382,96.0,960.1,2.3
98.5117,96.0,960.1,2.3
96.5696,96.0,960.1,2.3
95.6589,96.0,960.1,2.3
98.3681,96.0,960.1,2.3
98.6653,96.0,960.1,2.3
98.9274,96.0,960.1,2.3
97.9753,96.0,960.1,2.3
96.2071,96.0,960.1,2.3
96.44749,96.0,960.2,2.3
96.41821,96.0,960.2,2.3
97.1767,96.0,960.2,2.3
96.37811,96.0,960.2,2.3
95.10439,96.0,960.2,2.3
95.0462,96.0,960.2,2.3
92.6981,96.0,960.2,2.3
93.0888,96.0,960.2,2.3
93.1656,96.0,960.2,2.3
93.3096,96.0,960.2,2.3
95.4246,96.0,960.3,2.3
96.2049,96.0,960.3,2.3
96.1646,96.0,960.3,2.3
94.27219,96.0,960.3,2.3
94.8001,96.0,960.3,2.3
95.8454,96.0,960.3,2.3
95.527,96.0,960.3,2.3
95.7152,96.0,960.3,2.3
97.16241,96.0,960.3,2.3
97.7915,96.0,960.3,2.3
98.7182,96.0,960.3,2.2
100.2359,96.0,960.3,2.2
100.2952,96.0,960.3,2.2
100.4311,96.0,960.3,2.2
99.4937,96.0,960.3,2.2
97.5924,96.0,960.3,2.2
98.85899,96.0,960.3,2.2
97.6584,96.0,960.3,2.2
96.6793,96.0,960.3,2.2
95.5107,96.0,960.3,2.2
96.6788,97.0,960.4,2.1
95.7288,97.0,960.4,2.1
94.8996,97.0,960.4,2.1
95.6329,97.0,960.4,2.1
97.0557,97.0,960.4,2.1
96.9775,97.0,960.4,2.1
96.968,97.0,960.4,2.1
96.1551,97.0,960.4,2.1
97.0312,97.0,960.4,2.1
97.0907,97.0,960.4,2.1
96.7579,97.0,960.3,2.1
97.521,97.0,960.3,2.1
97.873,97.0,960.3,2.1
97.6496,97.0,960.3,2.1
98.59991,97.0,960.3,2.1
98.3568,97.0,960.3,2.1
97.4391,97.0,960.3,2.1
98.4757,97.0,960.3,2.1
97.4627,97.0,960.3,2.1
97.8223,97.0,960.3,2.1
95.7277,98.0,960.3,2.1
95.7122,98.0,960.3,2.1
97.837,98.0,960.3,2.1
97.0698,98.0,960.3,2.1
97.1542,98.0,960.3,2.1
97.7116,98.0,960.3,2.1
96.3239,98.0,960.3,2.1
95.5074,98.0,960.3,2.1
94.5651,98.0,960.3,2.1
94.5467,98.0,960.3,2.1
96.9718,98.0,960.2,2.2
97.33379,98.0,960.2,2.2
96.1395,98.0,960.2,2.2
94.0479,98.0,960.2,2.2
93.3289,98.0,960.2,2.2
93.396,98.0,960.2,2.2
94.2653,98.0,960.2,2.2
94.8146,98.0,960.2,2.2
95.6975,98.0,960.2,2.2
96.0042,98.0,960.2,2.2
95.33459,98.0,960.3,2.1
95.87399,98.0,960.3,2.1
98.4471,98.0,960.3,2.1
97.15549,98.0,960.3,2.1
98.5651,98.0,960.3,2.1
101.0038,98.0,960.3,2.1
99.0254,98.0,960.3,2.1
99.535,98.0,960.3,2.1
97.4925,98.0,960.3,2.1
97.8867,98.0,960.3,2.1
98.1275,98.0,960.4,2.0
97.0096,98.0,960.4,2.0
98.3654,98.0,960.4,2.0
98.561,98.0,960.4,2.0
99.4266,98.0,960.4,2.0
100.3485,98.0,960.4,2.0
97.8844,98.0,960.4,2.0
97.0227,98.0,960.4,2.0
95.2385,98.0,960.4,2.0
93.8642,98.0,960.4,2.0
95.8833,98.0,960.3,1.9
94.8596,98.0,960.3,1.9
94.8301,98.0,960.3,1.9
94.7166,98.0,960.3,1.9
95.0457,98.0,960.3,1.9
93.8298,98.0,960.3,1.9
92.7604,98.0,960.3,1.9
92.6894,98.0,960.3,1.9
93.6171,98.0,960.3,1.9
93.9632,98.0,960.3,1.9
95.6343,98.0,960.4,1.9
97.2339,98.0,960.4,1.9
96.9311,98.0,960.4,1.9
97.0278,98.0,960.4,1.9
98.18761,98.0,960.4,1.9
96.7024,98.0,960.4,1.9
96.572,98.0,960.4,1.9
95.6998,98.0,960.4,1.9
97.0807,98.0,960.4,1.9
97.2119,98.0,960.4,1.9
98.3257,98.0,960.4,1.7
97.4819,98.0,960.4,1.7
98.7705,98.0,960.4,1.7
98.29601,98.0,960.4,1.7
97.2896,98.0,960.4,1.7
95.8862,98.0,960.4,1.7
95.2562,98.0,960.4,1.7
95.33549,98.0,960.4,1.7
96.7766,98.0,960.4,1.7
97.2076,98.0,960.4,1.7
97.2278,98.0,960.5,1.6
98.2375,98.0,960.5,1.6
97.9693,98.0,960.5,1.6
97.7778,98.0,960.5,1.6
96.9261,98.0,960.5,1.6
96.53139,98.0,960.5,1.6
94.7783,98.0,960.5,1.6
95.6922,98.0,960.5,1.6
94.8684,98.0,960.5,1.6
94.7059,98.0,960.5,1.6
95.5645,99.0,960.6,1.4
95.5776,99.0,960.6,1.4
95.2025,99.0,960.6,1.4
96.8952,99.0,960.6,1.4
97.0747,99.0,960.6,1.4
97.45,99.0,960.6,1.4
96.8785,99.0,960.6,1.4
96.2021,99.0,960.6,1.4
95.27319,99.0,960.6,1.4
94.18159,99.0,960.6,1.4
93.3516,99.0,960.6,1.2
93.6701,99.0,960.6,1.2
94.5951,99.0,960.6,1.2
92.9492,99.0,960.6,1.2
93.09689,99.0,960.6,1.2
93.7931,99.0,960.6,1.2
93.9174,99.0,960.6,1.2
94.3918,99.0,960.6,1.2
93.6748,99.0,960.6,1.2
95.4595,99.0,960.6,1.2
97.158,99.0,960.6,1.2
98.1578,99.0,960.6,1.2
97.4451,99.0,960.6,1.2
97.7641,99.0,960.6,1.2
98.8594,99.0,960.6,1.2
97.8916,99.0,960.6,1.2
100.3652,99.0,960.6,1.2
99.7061,99.0,960.6,1.2
99.6315,99.0,960.6,1.2
99.4604,99.0,960.6,1.2
97.2991,99.0,960.7,1.0
98.5457,99.0,960.7,1.0
97.2308,99.0,960.7,1.0
98.6688,99.0,960.7,1.0
99.297,99.0,960.7,1.0
101.799,99.0,960.7,1.0
102.1299,99.0,960.7,1.0
102.031,99.0,960.7,1.0
100.9575,99.0,960.7,1.0
101.1762,99.0,960.7,1.0
99.5967,100.0,960.8,1.0
99.6155,100.0,960.8,1.0
98.8616,100.0,960.8,1.0
100.1531,100.0,960.8,1.0
99.6507,100.0,960.8,1.0
98.5862,100.0,960.8,1.0
99.2664,100.0,960.8,1.0
99.2914,100.0,960.8,1.0
97.7713,100.0,960.8,1.0
98.8356,100.0,960.8,1.0
98.094,100.0,961.0,1.1
98.5477,100.0,961.0,1.1
98.2733,100.0,961.0,1.1
100.036,100.0,961.0,1.1
99.6132,100.0,961.0,1.1
98.69,100.0,961.0,1.1
98.3735,100.0,961.0,1.1
98.3888,100.0,961.0,1.1
98.5542,100.0,961.0,1.1
96.4819,100.0,961.0,1.1
96.6513,100.0,961.0,1.0
96.1636,100.0,961.0,1.0
95.8858,100.0,961.0,1.0
96.607,100.0,961.0,1.0
97.7481,100.0,961.0,1.0
98.7131,100.0,961.0,1.0
97.8148,100.0,961.0,1.0
96.2705,100.0,961.0,1.0
97.31561,100.0,961.0,1.0
97.0947,100.0,961.0,1.0
95.7931,100.0,961.1,0.9
96.1925,100.0,961.1,0.9
97.1927,100.0,961.1,0.9
97.8431,100.0,961.1,0.9
96.6567,100.0,961.1,0.9
94.2048,100.0,961.1,0.9
94.611,100.0,961.1,0.9
93.9312,100.0,961.1,0.9
95.3398,100.0,961.1,0.9
94.7679,100.0,961.1,0.9
95.5566,100.0,961.0,0.7
96.8554,100.0,961.0,0.7
96.3196,100.0,961.0,0.7
97.2348,100.0,961.0,0.7
98.6559,100.0,961.0,0.7
99.2104,100.0,961.0,0.7
