T1,T2,T3,T4
96.5515,52.0,964.7,18.7
97.5617,52.0,964.7,18.7
98.4627,52.0,964.7,18.7
96.4482,52.0,964.7,18.7
96.2843,52.0,964.7,18.7
94.0834,52.0,964.7,18.7
94.67809,52.0,964.7,18.7
95.3458,52.0,964.7,18.7
95.7489,51.0,964.7,19.1
96.4168,51.0,964.7,19.1
96.6616,51.0,964.7,19.1
95.4623,51.0,964.7,19.1
96.2668,51.0,964.7,19.1
96.36169,51.0,964.7,19.1
96.48241,51.0,964.7,19.1
94.90189,51.0,964.7,19.1
94.2281,51.0,964.7,19.1
96.1491,51.0,964.7,19.1
96.7874,49.0,964.7,19.5
96.2656,49.0,964.7,19.5
95.64571,49.0,964.7,19.5
94.9281,49.0,964.7,19.5
95.7573,49.0,964.7,19.5
95.4569,49.0,964.7,19.5
94.7344,49.0,964.7,19.5
98.34361,49.0,964.7,19.5
98.9014,49.0,964.7,19.5
98.25439,49.0,964.7,19.5
98.077,50.0,964.6,19.5
98.5153,50.0,964.6,19.5
98.016,50.0,964.6,19.5
99.1059,50.0,964.6,19.5
98.4751,50.0,964.6,19.5
97.7362,50.0,964.6,19.5
98.424,50.0,964.6,19.5
98.2664,50.0,964.6,19.5
97.9599,50.0,964.6,19.5
98.2586,50.0,964.6,19.5
98.8986,48.0,964.5,20.2
99.819,48.0,964.5,20.2
100.6255,48.0,964.5,20.2
98.585,48.0,964.5,20.2
99.41309,48.0,964.5,20.2
100.7781,48.0,964.5,20.2
97.9543,48.0,964.5,20.2
100.8593,48.0,964.5,20.2
101.2102,48.0,964.5,20.2
99.5094,48.0,964.5,20.2
99.4907,47.0,964.5,19.7
99.7088,47.0,964.5,19.7
98.4977,47.0,964.5,19.7
99.06651,47.0,964.5,19.7
98.457,47.0,964.5,19.7
97.4596,47.0,964.5,19.7
97.7925,47.0,964.5,19.7
96.90369,47.0,964.5,19.7
97.7111,47.0,964.5,19.7
98.2394,47.0,964.5,19.7
98.57449,47.0,964.5,19.8
96.9741,47.0,964.5,19.8
98.5781,47.0,964.5,19.8
97.7201,47.0,964.5,19.8
96.9697,47.0,964.5,19.8
95.78751,47.0,964.5,19.8
95.8918,47.0,964.5,19.8
94.2269,47.0,964.5,19.8
95.6786,47.0,964.5,19.8
94.9338,47.0,964.5,19.8
94.7046,51.0,964.5,20.8
94.555,51.0,964.5,20.8
94.8903,51.0,964.5,20.8
95.37939,51.0,964.5,20.8
94.7467,51.0,964.5,20.8
95.4127,51.0,964.5,20.8
96.5929,51.0,964.5,20.8
95.8082,51.0,964.5,20.8
94.9419,51.0,964.5,20.8
96.73199,51.0,964.5,20.8
96.3901,48.0,964.4,20.5
97.1752,48.0,964.4,20.5
97.5029,48.0,964.4,20.5
97.8027,48.0,964.4,20.5
99.29411,48.0,964.4,20.5
98.995,48.0,964.4,20.5
99.3736,48.0,964.4,20.5
99.53519,48.0,964.4,20.5
100.0119,48.0,964.4,20.5
99.6735,48.0,964.4,20.5
100.468,46.0,964.4,20.2
97.7327,46.0,964.4,20.2
96.15051,46.0,964.4,20.2
95.7428,46.0,964.4,20.2
96.5667,46.0,964.4,20.2
97.8138,46.0,964.4,20.2
97.9122,46.0,964.4,20.2
98.6034,46.0,964.4,20.2
99.4293,46.0,964.4,20.2
99.8755,46.0,964.4,20.2
99.8562,46.0,964.5,21.1
98.6131,46.0,964.5,21.1
99.0064,46.0,964.5,21.1
98.37,46.0,964.5,21.1
100.0624,46.0,964.5,21.1
102.15,46.0,964.5,21.1
104.5677,46.0,964.5,21.1
107.1084,46.0,964.5,21.1
108.8715,46.0,964.5,21.1
112.2522,46.0,964.5,21.1
113.5199,47.0,964.3,20.4
115.2462,47.0,964.3,20.4
113.8499,47.0,964.3,20.4
114.0802,47.0,964.3,20.4
113.0282,47.0,964.3,20.4
111.6347,47.0,964.3,20.4
112.0909,47.0,964.3,20.4
111.32,47.0,964.3,20.4
110.4694,47.0,964.3,20.4
108.5355,47.0,964.3,20.4
107.8926,43.0,964.3,20.2
109.068,43.0,964.3,20.2
108.8533,43.0,964.3,20.2
108.2253,43.0,964.3,20.2
106.1383,43.0,964.3,20.2
106.6927,43.0,964.3,20.2
104.7818,43.0,964.3,20.2
103.9835,43.0,964.3,20.2
101.6775,43.0,964.3,20.2
100.5266,43.0,964.3,20.2
100.1223,44.0,964.3,20.4
100.2182,44.0,964.3,20.4
100.2031,44.0,964.3,20.4
98.9177,44.0,964.3,20.4
99.7216,44.0,964.3,20.4
98.1558,44.0,964.3,20.4
97.6483,44.0,964.3,20.4
99.6983,44.0,964.3,20.4
100.9996,44.0,964.3,20.4
100.6326,44.0,964.3,20.4
102.3651,45.0,964.3,20.3
104.8173,45.0,964.3,20.3
105.0146,45.0,964.3,20.3
102.2164,45.0,964.3,20.3
103.2378,45.0,964.3,20.3
101.667,45.0,964.3,20.3
99.5914,45.0,964.3,20.3
101.2458,45.0,964.3,20.3
102.7355,45.0,964.3,20.3
101.7332,45.0,964.3,20.3
101.5519,45.0,964.3,21.2
102.6741,45.0,964.3,21.2
101.266,45.0,964.3,21.2
100.9569,45.0,964.3,21.2
101.6975,45.0,964.3,21.2
101.4818,45.0,964.3,21.2
100.059,45.0,964.3,21.2
100.0885,45.0,964.3,21.2
100.0578,45.0,964.3,21.2
100.589,45.0,964.3,21.2
100.8547,46.0,964.3,19.8
99.989,46.0,964.3,19.8
98.67461,46.0,964.3,19.8
101.2298,46.0,964.3,19.8
102.5176,46.0,964.3,19.8
100.1218,46.0,964.3,19.8
99.2661,46.0,964.3,19.8
103.0636,46.0,964.3,19.8
102.9406,46.0,964.3,19.8
108.4384,46.0,964.3,19.8
112.7704,42.0,964.1,20.7
112.2945,42.0,964.1,20.7
113.3211,42.0,964.1,20.7
116.539,42.0,964.1,20.7
117.8761,42.0,964.1,20.7
118.5334,42.0,964.1,20.7
119.0857,42.0,964.1,20.7
118.5598,42.0,964.1,20.7
117.7006,42.0,964.1,20.7
115.7399,42.0,964.1,20.7
113.4634,42.0,964.1,20.9
112.4641,42.0,964.1,20.9
110.3994,42.0,964.1,20.9
109.6313,42.0,964.1,20.9
109.3424,42.0,964.1,20.9
109.609,42.0,964.1,20.9
108.5208,42.0,964.1,20.9
106.1625,42.0,964.1,20.9
105.0736,42.0,964.1,20.9
103.7972,42.0,964.1,20.9
102.6022,42.0,964.1,20.9
103.0884,42.0,964.1,20.9
104.0006,42.0,964.1,20.9
102.0522,42.0,964.1,20.9
101.5346,42.0,964.1,20.9
98.7312,42.0,964.1,20.9
96.9432,42.0,964.1,20.9
98.7462,42.0,964.1,20.9
97.992,42.0,964.1,20.9
97.7545,42.0,964.1,20.9
97.73779,41.0,964.0,21.8
95.86449,41.0,964.0,21.8
95.0019,41.0,964.0,21.8
95.1299,41.0,964.0,21.8
97.6717,41.0,964.0,21.8
99.7085,41.0,964.0,21.8
99.177,41.0,964.0,21.8
97.9401,41.0,964.0,21.8
98.3099,41.0,964.0,21.8
96.974,41.0,964.0,21.8
95.5126,40.0,964.0,21.3
96.5952,40.0,964.0,21.3
95.7333,40.0,964.0,21.3
97.4624,40.0,964.0,21.3
97.3458,40.0,964.0,21.3
95.8417,40.0,964.0,21.3
98.8071,40.0,964.0,21.3
99.5441,40.0,964.0,21.3
100.0896,40.0,964.0,21.3
100.0669,40.0,964.0,21.3
100.1745,43.0,964.1,20.1
99.6337,43.0,964.1,20.1
99.1842,43.0,964.1,20.1
99.6256,43.0,964.1,20.1
99.6266,43.0,964.1,20.1
99.30621,43.0,964.1,20.1
98.1431,43.0,964.1,20.1
99.5319,43.0,964.1,20.1
99.4495,43.0,964.1,20.1
101.2635,43.0,964.1,20.1
102.0051,43.0,964.1,21.2
101.5241,43.0,964.1,21.2
101.2752,43.0,964.1,21.2
99.8891,43.0,964.1,21.2
100.139,43.0,964.1,21.2
100.6124,43.0,964.1,21.2
101.5814,43.0,964.1,21.2
100.6868,43.0,964.1,21.2
101.6303,43.0,964.1,21.2
101.4402,43.0,964.1,21.2
101.6151,42.0,964.1,21.5
100.8317,42.0,964.1,21.5
100.2311,42.0,964.1,21.5
101.6148,42.0,964.1,21.5
102.8372,42.0,964.1,21.5
100.4356,42.0,964.1,21.5
99.2463,42.0,964.1,21.5
98.2055,42.0,964.1,21.5
97.6741,42.0,964.1,21.5
97.5583,42.0,964.1,21.5
97.7974,40.0,964.1,21.5
99.8119,40.0,964.1,21.5
97.67899,40.0,964.1,21.5
99.76279,40.0,964.1,21.5
98.996,40.0,964.1,21.5
97.5857,40.0,964.1,21.5
97.9478,40.0,964.1,21.5
95.67941,40.0,964.1,21.5
95.5151,40.0,964.1,21.5
95.2985,40.0,964.1,21.5
94.9587,39.0,964.1,21.5
93.6037,39.0,964.1,21.5
94.9155,39.0,964.1,21.5
95.8382,39.0,964.1,21.5
94.2225,39.0,964.1,21.5
95.0545,39.0,964.1,21.5
96.8805,39.0,964.1,21.5
96.3737,39.0,964.1,21.5
96.48051,39.0,964.1,21.5
97.3575,39.0,964.1,21.5
94.6524,41.0,963.9,21.3
93.60291,41.0,963.9,21.3
93.9882,41.0,963.9,21.3
94.4689,41.0,963.9,21.3
94.639,41.0,963.9,21.3
96.08981,41.0,963.9,21.3
95.3605,41.0,963.9,21.3
95.8942,41.0,963.9,21.3
97.3254,41.0,963.9,21.3
98.2883,41.0,963.9,21.3
97.6485,40.0,963.9,21.6
97.7796,40.0,963.9,21.6
97.9176,40.0,963.9,21.6
97.8726,40.0,963.9,21.6
97.577,40.0,963.9,21.6
97.5677,40.0,963.9,21.6
98.6337,40.0,963.9,21.6
98.4566,40.0,963.9,21.6
98.245,40.0,963.9,21.6
97.3181,40.0,963.9,21.6
98.5972,40.0,964.0,21.2
98.2738,40.0,964.0,21.2
99.90839,40.0,964.0,21.2
99.1392,40.0,964.0,21.2
97.91351,40.0,964.0,21.2
100.1096,40.0,964.0,21.2
98.6281,40.0,964.0,21.2
97.8712,40.0,964.0,21.2
98.8995,40.0,964.0,21.2
98.6083,40.0,964.0,21.2
98.428,38.0,963.9,21.5
99.3556,38.0,963.9,21.5
99.9817,38.0,963.9,21.5
100.1169,38.0,963.9,21.5
102.6647,38.0,963.9,21.5
105.7422,38.0,963.9,21.5
105.0621,38.0,963.9,21.5
104.1107,38.0,963.9,21.5
102.468,38.0,963.9,21.5
103.444,38.0,963.9,21.5
104.8085,39.0,963.9,21.5
104.3837,39.0,963.9,21.5
101.1975,39.0,963.9,21.5
101.6992,39.0,963.9,21.5
102.6639,39.0,963.9,21.5
101.8199,39.0,963.9,21.5
100.6173,39.0,963.9,21.5
101.6019,39.0,963.9,21.5
103.6982,39.0,963.9,21.5
105.3882,39.0,963.9,21.5
104.968,39.0,963.9,21.2
103.4735,39.0,963.9,21.2
104.2558,39.0,963.9,21.2
103.8544,39.0,963.9,21.2
103.6074,39.0,963.9,21.2
104.3031,39.0,963.9,21.2
104.1633,39.0,963.9,21.2
104.1541,39.0,963.9,21.2
102.8861,39.0,963.9,21.2
101.6187,39.0,963.9,21.2
101.6984,41.0,964.0,21.9
102.2321,41.0,964.0,21.9
102.7519,41.0,964.0,21.9
101.373,41.0,964.0,21.9
102.6605,41.0,964.0,21.9
102.7773,41.0,964.0,21.9
101.2651,41.0,964.0,21.9
102.4517,41.0,964.0,21.9
101.9677,41.0,964.0,21.9
102.6068,41.0,964.0,21.9
104.0032,40.0,964.0,21.8
101.4114,40.0,964.0,21.8
101.4437,40.0,964.0,21.8
100.6065,40.0,964.0,21.8
99.6851,40.0,964.0,21.8
100.6144,40.0,964.0,21.8
99.9485,40.0,964.0,21.8
99.9856,40.0,964.0,21.8
96.8023,40.0,964.0,21.8
98.7262,40.0,964.0,21.8
99.403,41.0,963.9,21.7
97.9179,41.0,963.9,21.7
96.7497,41.0,963.9,21.7
99.114,41.0,963.9,21.7
99.6893,41.0,963.9,21.7
98.808,41.0,963.9,21.7
97.9171,41.0,963.9,21.7
96.3751,41.0,963.9,21.7
95.1414,41.0,963.9,21.7
96.092,41.0,963.9,21.7
94.4999,39.0,964.0,21.3
96.5741,39.0,964.0,21.3
95.7886,39.0,964.0,21.3
96.2045,39.0,964.0,21.3
97.1963,39.0,964.0,21.3
95.0156,39.0,964.0,21.3
96.8781,39.0,964.0,21.3
93.927,39.0,964.0,21.3
94.48289,39.0,964.0,21.3
96.5429,39.0,964.0,21.3
97.1437,41.0,964.0,21.6
96.98531,41.0,964.0,21.6
97.4331,41.0,964.0,21.6
96.6631,41.0,964.0,21.6
96.3637,41.0,964.0,21.6
97.0289,41.0,964.0,21.6
95.4252,41.0,964.0,21.6
95.0121,41.0,964.0,21.6
94.774,41.0,964.0,21.6
95.0619,41.0,964.0,21.6
96.2007,39.0,964.0,22.1
98.6808,39.0,964.0,22.1
98.9612,39.0,964.0,22.1
99.6234,39.0,964.0,22.1
101.0335,39.0,964.0,22.1
100.5121,39.0,964.0,22.1
102.3114,39.0,964.0,22.1
104.922,39.0,964.0,22.1
104.7843,39.0,964.0,22.1
104.7387,39.0,964.0,22.1
105.193,42.0,964.0,21.6
106.26,42.0,964.0,21.6
107.0784,42.0,964.0,21.6
105.9123,42.0,964.0,21.6
104.6961,42.0,964.0,21.6
104.4992,42.0,964.0,21.6
103.1116,42.0,964.0,21.6
104.2832,42.0,964.0,21.6
104.3408,42.0,964.0,21.6
105.4105,42.0,964.0,21.6
105.6376,43.0,964.1,21.2
105.7513,43.0,964.1,21.2
105.1346,43.0,964.1,21.2
107.4482,43.0,964.1,21.2
106.3958,43.0,964.1,21.2
103.4793,43.0,964.1,21.2
102.712,43.0,964.1,21.2
102.6712,43.0,964.1,21.2
103.37,43.0,964.1,21.2
103.9105,43.0,964.1,21.2
102.808,44.0,964.1,21.2
103.1598,44.0,964.1,21.2
105.4006,44.0,964.1,21.2
104.3235,44.0,964.1,21.2
103.2893,44.0,964.1,21.2
103.0339,44.0,964.1,21.2
103.2425,44.0,964.1,21.2
103.2026,44.0,964.1,21.2
104.2715,44.0,964.1,21.2
104.5833,44.0,964.1,21.2
102.5906,45.0,964.1,20.9
101.6231,45.0,964.1,20.9
100.3351,45.0,964.1,20.9
99.5972,45.0,964.1,20.9
99.9761,45.0,964.1,20.9
98.1227,45.0,964.1,20.9
99.0998,45.0,964.1,20.9
98.5562,45.0,964.1,20.9
99.5735,45.0,964.1,20.9
97.9918,45.0,964.1,20.9
96.4759,45.0,964.1,20.9
95.1182,45.0,964.1,20.9
95.3294,45.0,964.1,20.9
94.5511,45.0,964.1,20.9
94.5839,45.0,964.1,20.9
95.2225,45.0,964.1,20.9
95.7819,45.0,964.1,20.9
95.9261,45.0,964.1,20.9
95.732,45.0,964.1,20.9
93.9441,45.0,964.1,20.9
94.5898,45.0,964.1,20.8
94.4156,45.0,964.1,20.8
95.477,45.0,964.1,20.8
95.3269,45.0,964.1,20.8
95.6074,45.0,964.1,20.8
94.7466,45.0,964.1,20.8
93.69421,45.0,964.1,20.8
94.2687,45.0,964.1,20.8
95.1415,45.0,964.1,20.8
94.7307,45.0,964.1,20.8
94.9472,45.0,964.2,20.7
94.4403,45.0,964.2,20.7
93.9315,45.0,964.2,20.7
94.0429,45.0,964.2,20.7
95.00201,45.0,964.2,20.7
95.6006,45.0,964.2,20.7
94.8877,45.0,964.2,20.7
95.8549,45.0,964.2,20.7
97.581,45.0,964.2,20.7
99.6767,45.0,964.2,20.7
99.1109,48.0,964.2,20.2
99.3231,48.0,964.2,20.2
98.15079,48.0,964.2,20.2
99.7399,48.0,964.2,20.2
100.0558,48.0,964.2,20.2
100.26,48.0,964.2,20.2
100.455,48.0,964.2,20.2
100.1601,48.0,964.2,20.2
100.5733,48.0,964.2,20.2
100.0544,48.0,964.2,20.2
99.5966,48.0,964.3,19.8
98.342,48.0,964.3,19.8
98.8218,48.0,964.3,19.8
98.8012,48.0,964.3,19.8
98.7361,48.0,964.3,19.8
99.0005,48.0,964.3,19.8
99.0205,48.0,964.3,19.8
97.8097,48.0,964.3,19.8
98.3401,48.0,964.3,19.8
97.2812,48.0,964.3,19.8
98.2009,51.0,964.4,19.0
98.7757,51.0,964.4,19.0
98.7348,51.0,964.4,19.0
98.587,51.0,964.4,19.0
98.3424,51.0,964.4,19.0
95.6823,51.0,964.4,19.0
97.19061,51.0,964.4,19.0
96.2531,51.0,964.4,19.0
96.3214,51.0,964.4,19.0
96.1009,51.0,964.4,19.0
96.4115,55.0,964.4,18.6
95.7333,55.0,964.4,18.6
95.657,55.0,964.4,18.6
96.8185,55.0,964.4,18.6
97.9305,55.0,964.4,18.6
96.5402,55.0,964.4,18.6
92.5975,55.0,964.4,18.6
93.1767,55.0,964.4,18.6
92.0071,55.0,964.4,18.6
93.6153,55.0,964.4,18.6
93.4123,57.0,964.4,18.1
95.0084,57.0,964.4,18.1
94.8103,57.0,964.4,18.1
93.0782,57.0,964.4,18.1
94.7889,57.0,964.4,18.1
95.4016,57.0,964.4,18.1
95.57,57.0,964.4,18.1
95.8939,57.0,964.4,18.1
95.95061,57.0,964.4,18.1
97.6028,57.0,964.4,18.1
98.899,58.0,964.5,17.5
98.5484,58.0,964.5,17.5
97.3321,58.0,964.5,17.5
98.5044,58.0,964.5,17.5
98.8486,58.0,964.5,17.5
100.542,58.0,964.5,17.5
99.55,58.0,964.5,17.5
99.2882,58.0,964.5,17.5
99.1466,58.0,964.5,17.5
99.8782,58.0,964.5,17.5
98.7594,60.0,964.6,17.0
98.19521,60.0,964.6,17.0
98.18761,60.0,964.6,17.0
98.89771,60.0,964.6,17.0
97.9875,60.0,964.6,17.0
96.3306,60.0,964.6,17.0
95.80569,60.0,964.6,17.0
95.3657,60.0,964.6,17.0
95.868,60.0,964.6,17.0
95.9702,60.0,964.6,17.0
96.2281,61.0,964.7,16.4
96.9634,61.0,964.7,16.4
95.8391,61.0,964.7,16.4
96.6419,61.0,964.7,16.4
96.2935,61.0,964.7,16.4
97.2893,61.0,964.7,16.4
96.61819,61.0,964.7,16.4
94.9632,61.0,964.7,16.4
95.9507,61.0,964.7,16.4
96.1803,61.0,964.7,16.4
94.5201,63.0,964.8,16.3
93.3256,63.0,964.8,16.3
92.94,63.0,964.8,16.3
93.4134,63.0,964.8,16.3
95.1344,63.0,964.8,16.3
97.6418,63.0,964.8,16.3
97.033,63.0,964.8,16.3
98.0457,63.0,964.8,16.3
96.4595,63.0,964.8,16.3
96.34669,63.0,964.8,16.3
98.2968,64.0,964.9,15.9
97.0792,64.0,964.9,15.9
97.0332,64.0,964.9,15.9
96.8422,64.0,964.9,15.9
95.8418,64.0,964.9,15.9
95.8156,64.0,964.9,15.9
97.0526,64.0,964.9,15.9
98.5956,64.0,964.9,15.9
99.1064,64.0,964.9,15.9
97.33881,64.0,964.9,15.9
96.30859,66.0,965.0,15.6
96.6679,66.0,965.0,15.6
95.1004,66.0,965.0,15.6
94.4757,66.0,965.0,15.6
94.4201,66.0,965.0,15.6
95.8339,66.0,965.0,15.6
97.8633,66.0,965.0,15.6
98.7667,66.0,965.0,15.6
98.8118,66.0,965.0,15.6
97.8949,66.0,965.0,15.6
98.6166,68.0,965.2,15.3
97.2353,68.0,965.2,15.3
94.1776,68.0,965.2,15.3
93.5186,68.0,965.2,15.3
94.4277,68.0,965.2,15.3
94.7263,68.0,965.2,15.3
96.0086,68.0,965.2,15.3
97.04639,68.0,965.2,15.3
98.6516,68.0,965.2,15.3
97.62019,68.0,965.2,15.3
97.4591,68.0,965.3,15.0
97.9929,68.0,965.3,15.0
98.42281,68.0,965.3,15.0
99.0632,68.0,965.3,15.0
97.3183,68.0,965.3,15.0
97.9483,68.0,965.3,15.0
96.611,68.0,965.3,15.0
97.1938,68.0,965.3,15.0
95.8894,68.0,965.3,15.0
95.5846,68.0,965.3,15.0
96.036,68.0,965.3,14.9
97.96349,68.0,965.3,14.9
95.99129,68.0,965.3,14.9
94.3152,68.0,965.3,14.9
94.8851,68.0,965.3,14.9
95.20679,68.0,965.3,14.9
96.55019,68.0,965.3,14.9
96.3457,68.0,965.3,14.9
96.7323,68.0,965.3,14.9
95.5419,68.0,965.3,14.9
94.9783,67.0,965.4,15.0
95.3902,67.0,965.4,15.0
94.7611,67.0,965.4,15.0
94.57121,67.0,965.4,15.0
94.628,67.0,965.4,15.0
93.8667,67.0,965.4,15.0
93.17509,67.0,965.4,15.0
95.7411,67.0,965.4,15.0
96.4016,67.0,965.4,15.0
97.8263,67.0,965.4,15.0
97.44501,69.0,965.5,14.5
96.071,69.0,965.5,14.5
94.3976,69.0,965.5,14.5
94.07851,69.0,965.5,14.5
93.80579,69.0,965.5,14.5
94.5826,69.0,965.5,14.5
95.1703,69.0,965.5,14.5
96.9953,69.0,965.5,14.5
96.2724,69.0,965.5,14.5
96.5861,69.0,965.5,14.5
97.3275,75.0,965.5,14.1
98.8594,75.0,965.5,14.1
99.2302,75.0,965.5,14.1
97.88,75.0,965.5,14.1
96.53,75.0,965.5,14.1
95.7256,75.0,965.5,14.1
94.9725,75.0,965.5,14.1
95.2541,75.0,965.5,14.1
94.8001,75.0,965.5,14.1
97.4754,75.0,965.5,14.1
97.8638,75.0,965.6,13.8
98.5899,75.0,965.6,13.8
97.5886,75.0,965.6,13.8
96.8488,75.0,965.6,13.8
96.4435,75.0,965.6,13.8
95.4869,75.0,965.6,13.8
95.7364,75.0,965.6,13.8
97.3471,75.0,965.6,13.8
96.2046,75.0,965.6,13.8
95.4535,75.0,965.6,13.8
95.0239,75.0,965.6,13.6
95.72231,75.0,965.6,13.6
95.3277,75.0,965.6,13.6
93.3876,75.0,965.6,13.6
92.8379,75.0,965.6,13.6
92.76501,75.0,965.6,13.6
92.1447,75.0,965.6,13.6
94.3369,75.0,965.6,13.6
92.571,75.0,965.6,13.6
92.90041,75.0,965.6,13.6
92.2619,73.0,965.6,13.8
92.2546,73.0,965.6,13.8
94.0341,73.0,965.6,13.8
95.4775,73.0,965.6,13.8
94.7994,73.0,965.6,13.8
94.4698,73.0,965.6,13.8
93.958,73.0,965.6,13.8
93.9973,73.0,965.6,13.8
93.6504,73.0,965.6,13.8
93.63921,73.0,965.6,13.8
94.0526,71.0,965.6,14.1
91.8841,71.0,965.6,14.1
92.60609,71.0,965.6,14.1
93.3622,71.0,965.6,14.1
93.3758,71.0,965.6,14.1
93.5894,71.0,965.6,14.1
94.435,71.0,965.6,14.1
93.7666,71.0,965.6,14.1
93.2659,71.0,965.6,14.1
92.50629,71.0,965.6,14.1
93.3126,70.0,965.6,14.2
94.2819,70.0,965.6,14.2
96.0309,70.0,965.6,14.2
94.7077,70.0,965.6,14.2
94.9271,70.0,965.6,14.2
95.3945,70.0,965.6,14.2
95.0429,70.0,965.6,14.2
95.908,70.0,965.6,14.2
96.37241,70.0,965.6,14.2
97.6016,70.0,965.6,14.2
97.3793,70.0,965.7,14.2
94.9414,70.0,965.7,14.2
95.2537,70.0,965.7,14.2
94.9291,70.0,965.7,14.2
95.5545,70.0,965.7,14.2
94.3649,70.0,965.7,14.2
95.0211,70.0,965.7,14.2
95.7726,70.0,965.7,14.2
97.422,70.0,965.7,14.2
96.013,70.0,965.7,14.2
95.3855,69.0,965.7,14.2
94.0181,69.0,965.7,14.2
95.821,69.0,965.7,14.2
97.2725,69.0,965.7,14.2
95.8504,69.0,965.7,14.2
95.6159,69.0,965.7,14.2
94.8875,69.0,965.7,14.2
94.006,69.0,965.7,14.2
92.88139,69.0,965.7,14.2
94.3771,69.0,965.7,14.2
94.56171,69.0,965.6,14.5
93.7388,69.0,965.6,14.5
93.78069,69.0,965.6,14.5
92.36031,69.0,965.6,14.5
93.0172,69.0,965.6,14.5
93.1156,69.0,965.6,14.5
93.6198,69.0,965.6,14.5
93.3097,69.0,965.6,14.5
92.1238,69.0,965.6,14.5
93.8553,69.0,965.6,14.5
95.1071,68.0,965.6,14.2
94.4345,68.0,965.6,14.2
92.9829,68.0,965.6,14.2
94.2476,68.0,965.6,14.2
94.8067,68.0,965.6,14.2
95.0064,68.0,965.6,14.2
95.512,68.0,965.6,14.2
95.3699,68.0,965.6,14.2
94.39671,68.0,965.6,14.2
95.1694,68.0,965.6,14.2
95.3822,68.0,965.7,14.2
94.614,68.0,965.7,14.2
95.7951,68.0,965.7,14.2
95.58189,68.0,965.7,14.2
94.651,68.0,965.7,14.2
93.76981,68.0,965.7,14.2
96.3084,68.0,965.7,14.2
95.55009,68.0,965.7,14.2
96.4683,68.0,965.7,14.2
96.3332,68.0,965.7,14.2
94.64249,68.0,965.7,14.2
93.4964,68.0,965.7,14.2
93.0145,68.0,965.7,14.2
93.1803,68.0,965.7,14.2
94.5163,68.0,965.7,14.2
94.9001,68.0,965.7,14.2
96.4809,68.0,965.7,14.2
98.3575,68.0,965.7,14.2
95.894,68.0,965.7,14.2
96.2791,68.0,965.7,14.2
99.5,68.0,965.7,14.1
99.8844,68.0,965.7,14.1
99.3623,68.0,965.7,14.1
100.1603,68.0,965.7,14.1
100.2205,68.0,965.7,14.1
100.9668,68.0,965.7,14.1
101.4341,68.0,965.7,14.1
100.1069,68.0,965.7,14.1
100.8678,68.0,965.7,14.1
98.60371,68.0,965.7,14.1
98.206,70.0,965.8,13.7
95.55801,70.0,965.8,13.7
95.7378,70.0,965.8,13.7
94.16531,70.0,965.8,13.7
94.4473,70.0,965.8,13.7
95.4886,70.0,965.8,13.7
94.824,70.0,965.8,13.7
96.3904,70.0,965.8,13.7
95.2101,70.0,965.8,13.7
96.2093,70.0,965.8,13.7
95.9653,73.0,965.8,13.2
94.9176,73.0,965.8,13.2
94.84499,73.0,965.8,13.2
93.932,73.0,965.8,13.2
92.9929,73.0,965.8,13.2
95.23759,73.0,965.8,13.2
96.9863,73.0,965.8,13.2
96.9233,73.0,965.8,13.2
95.4995,73.0,965.8,13.2
97.2509,73.0,965.8,13.2
97.2509,74.0,965.8,13.0
97.1245,74.0,965.8,13.0
97.2968,74.0,965.8,13.0
98.0489,74.0,965.8,13.0
97.7925,74.0,965.8,13.0
97.869,74.0,965.8,13.0
99.2427,74.0,965.8,13.0
99.3748,74.0,965.8,13.0
99.1392,74.0,965.8,13.0
98.9814,74.0,965.8,13.0
99.05199,75.0,965.8,12.7
99.691,75.0,965.8,12.7
99.5122,75.0,965.8,12.7
99.7175,75.0,965.8,12.7
99.2006,75.0,965.8,12.7
100.6015,75.0,965.8,12.7
100.1276,75.0,965.8,12.7
99.5734,75.0,965.8,12.7
99.7459,75.0,965.8,12.7
99.155,75.0,965.8,12.7
98.1014,78.0,965.8,12.4
98.2199,78.0,965.8,12.4
97.8576,78.0,965.8,12.4
98.7719,78.0,965.8,12.4
100.1118,78.0,965.8,12.4
100.3677,78.0,965.8,12.4
99.98569,78.0,965.8,12.4
100.3201,78.0,965.8,12.4
98.6315,78.0,965.8,12.4
98.0696,78.0,965.8,12.4
97.2813,78.0,965.8,12.4
97.7776,78.0,965.8,12.4
97.28419,78.0,965.8,12.4
97.8283,78.0,965.8,12.4
98.5994,78.0,965.8,12.4
99.0753,78.0,965.8,12.4
98.6815,78.0,965.8,12.4
97.7543,78.0,965.8,12.4
99.4202,78.0,965.8,12.4
99.4946,78.0,965.8,12.4
98.8731,76.0,965.7,12.7
100.4137,76.0,965.7,12.7
99.8627,76.0,965.7,12.7
98.7543,76.0,965.7,12.7
97.2064,76.0,965.7,12.7
97.8147,76.0,965.7,12.7
98.7785,76.0,965.7,12.7
99.1042,76.0,965.7,12.7
95.5817,76.0,965.7,12.7
95.7145,76.0,965.7,12.7
96.7667,74.0,965.7,12.9
98.0681,74.0,965.7,12.9
98.3649,74.0,965.7,12.9
98.0298,74.0,965.7,12.9
95.8245,74.0,965.7,12.9
97.0631,74.0,965.7,12.9
96.5353,74.0,965.7,12.9
97.4588,74.0,965.7,12.9
97.8632,74.0,965.7,12.9
